chr	start	end	strand	coverage1	numCs1	numTs1	coverage2	numCs2	numTs2	coverage3	numCs3	numTs3	coverage4	numCs4	numTs4	coverage5	numCs5	numTs5	coverage6	numCs6	numTs6	coverage7	numCs7	numTs7	coverage8	numCs8	numTs8	coverage9	numCs9	numTs9	coverage10	numCs10	numTs10	coverage11	numCs11	numTs11	coverage12	numCs12	numTs12	coverage13	numCs13	numTs13	coverage14	numCs14	numTs14	coverage15	numCs15	numTs15	coverage16	numCs16	numTs16	coverage17	numCs17	numTs17	coverage18	numCs18	numTs18	coverage19	numCs19	numTs19	coverage20	numCs20	numTs20
NC_059188.1	12801674	12801675	*	15	7	8	23	0	23	13	0	13	12	0	12	21	0	21	19	0	19	20	0	20	13	0	13	16	0	16	22	0	22	27	0	27	24	0	24	34	0	34	31	2	29	39	0	39	24	0	24	18	0	18	12	0	12	28	0	28	23	0	23
NC_059188.1	12802678	12802679	*	16	5	11	12	4	8	14	8	6	12	2	10	16	7	9	21	7	14	12	6	6	13	11	2	14	7	7	15	0	15	11	5	6	16	9	7	15	4	11	23	8	15	19	7	12	14	6	8	17	6	11	25	0	25	16	0	16	11	3	8
NC_059188.1	12952685	12952686	*	17	16	1	15	7	8	11	1	10	11	10	1	11	11	0	18	16	2	13	10	3	10	9	1	24	13	11	16	14	2	25	23	2	19	6	13	20	19	1	18	16	2	21	20	1	30	16	14	14	12	2	21	18	3	14	11	3	13	12	1
NC_059188.1	12967462	12967463	*	11	10	1	11	9	2	14	9	5	12	9	3	13	11	2	14	10	4	14	11	3	11	10	1	12	9	3	14	12	2	18	17	1	16	14	2	18	13	5	10	6	4	13	10	3	18	13	5	13	9	4	32	27	5	11	10	1	11	8	3
NC_059188.1	12979927	12979928	*	20	20	0	18	15	3	10	9	1	18	18	0	18	18	0	16	16	0	12	12	0	15	15	0	16	15	1	21	20	1	18	18	0	14	14	0	19	19	0	22	21	1	24	23	1	26	24	2	15	13	2	17	17	0	20	18	2	21	21	0
NC_059188.1	12980001	12980002	*	22	22	0	20	20	0	15	14	1	15	15	0	16	16	0	20	19	1	16	16	0	18	17	1	12	10	2	19	19	0	18	17	1	13	12	1	19	18	1	16	16	0	23	23	0	26	25	1	22	21	1	18	18	0	21	19	2	18	18	0
NC_059188.1	12981820	12981821	*	16	13	3	22	21	1	20	20	0	18	18	0	11	11	0	19	19	0	15	14	1	11	10	1	10	9	1	21	20	1	12	12	0	14	14	0	14	14	0	18	17	1	13	13	0	17	16	1	11	11	0	13	13	0	10	10	0	11	11	0
NC_059188.1	13025819	13025820	*	15	15	0	14	12	2	17	14	3	18	17	1	15	15	0	19	18	1	14	13	1	19	17	2	19	12	7	10	9	1	24	22	2	15	14	1	22	20	2	34	26	8	14	14	0	20	18	2	20	18	2	27	24	3	22	18	4	22	20	2
NC_059188.1	13071870	13071871	*	25	25	0	22	22	0	16	15	1	18	18	0	19	19	0	29	25	4	15	14	1	13	13	0	14	13	1	15	14	1	18	9	9	24	24	0	13	10	3	18	16	2	27	27	0	26	10	16	21	20	1	12	11	1	21	20	1	15	14	1
NC_059188.1	13071884	13071885	*	25	25	0	23	22	1	16	14	2	22	20	2	19	19	0	30	26	4	14	13	1	13	12	1	14	13	1	16	16	0	18	9	9	24	24	0	16	14	2	20	19	1	27	26	1	29	13	16	21	20	1	12	11	1	24	23	1	13	11	2
NC_059188.1	13074366	13074367	*	14	5	9	32	17	15	18	7	11	12	4	8	10	5	5	12	8	4	11	7	4	12	8	4	10	8	2	10	5	5	12	8	4	17	8	9	19	5	14	15	10	5	10	6	4	17	11	6	22	12	10	20	11	9	10	3	7	17	7	10
NC_059188.1	13182650	13182651	*	16	16	0	24	20	4	11	10	1	15	15	0	18	18	0	24	23	1	24	22	2	16	16	0	22	21	1	23	22	1	20	19	1	24	22	2	30	30	0	29	28	1	16	16	0	19	19	0	20	19	1	10	10	0	29	27	2	22	22	0
NC_059188.1	13182710	13182711	*	17	17	0	24	22	2	10	10	0	19	19	0	14	14	0	24	23	1	23	22	1	15	13	2	27	25	2	19	17	2	23	22	1	24	23	1	31	29	2	31	29	2	21	17	4	21	21	0	21	21	0	10	10	0	26	25	1	18	18	0
NC_059188.1	13182743	13182744	*	17	14	3	21	16	5	10	9	1	18	14	4	14	14	0	24	21	3	19	18	1	12	11	1	25	21	4	17	15	2	23	23	0	23	19	4	25	20	5	25	20	5	18	16	2	15	12	3	20	14	6	10	9	1	26	21	5	16	14	2
NC_059188.1	13394958	13394959	*	19	18	1	25	23	2	15	12	3	15	15	0	18	18	0	16	15	1	22	19	3	18	16	2	11	3	8	24	24	0	19	17	2	16	16	0	15	15	0	17	17	0	25	25	0	18	15	3	24	23	1	12	12	0	19	18	1	11	11	0
NC_059188.1	13395043	13395044	*	16	16	0	20	19	1	14	14	0	14	14	0	19	19	0	17	16	1	26	26	0	13	12	1	11	11	0	18	18	0	21	21	0	17	16	1	17	16	1	24	23	1	27	26	1	18	17	1	21	21	0	11	11	0	22	22	0	16	16	0
NC_059188.1	13402995	13402996	*	21	15	6	15	8	7	17	13	4	16	14	2	10	10	0	21	19	2	30	14	16	11	9	2	10	8	2	13	11	2	12	7	5	16	14	2	16	14	2	19	7	12	12	1	11	17	11	6	22	15	7	34	27	7	16	14	2	11	1	10
NC_059188.1	13510054	13510055	*	19	15	4	19	10	9	18	9	9	19	10	9	14	11	3	10	7	3	20	18	2	14	8	6	11	7	4	18	15	3	19	14	5	22	16	6	17	14	3	19	12	7	29	21	8	20	17	3	19	11	8	11	8	3	24	17	7	18	12	6
NC_059188.1	13510085	13510086	*	19	16	3	18	17	1	21	21	0	21	21	0	12	10	2	14	13	1	19	18	1	15	13	2	11	10	1	17	17	0	16	15	1	20	18	2	16	15	1	17	17	0	32	29	3	15	15	0	15	14	1	11	11	0	25	23	2	16	15	1
NC_059188.1	13510108	13510109	*	19	19	0	17	17	0	22	22	0	20	20	0	13	11	2	13	13	0	18	17	1	18	18	0	10	9	1	17	17	0	20	18	2	20	20	0	17	16	1	17	16	1	30	30	0	16	15	1	14	14	0	11	11	0	22	21	1	17	14	3
NC_059188.1	13510380	13510381	*	14	13	1	12	10	2	14	12	2	13	11	2	12	9	3	13	10	3	10	6	4	16	11	5	17	9	8	15	13	2	13	10	3	20	15	5	23	21	2	14	12	2	19	16	3	17	14	3	17	14	3	21	16	5	17	11	6	14	11	3
NC_059188.1	13574259	13574260	*	15	14	1	14	14	0	24	23	1	13	13	0	15	15	0	23	21	2	15	14	1	12	11	1	12	12	0	29	26	3	27	23	4	35	35	0	29	28	1	26	25	1	35	33	2	15	15	0	23	22	1	11	9	2	35	31	4	22	22	0
NC_059188.1	13574271	13574272	*	14	13	1	17	15	2	23	23	0	14	14	0	15	15	0	18	17	1	12	10	2	12	12	0	12	11	1	29	26	3	26	25	1	35	34	1	30	30	0	26	25	1	35	33	2	14	12	2	26	25	1	10	9	1	31	30	1	25	23	2
NC_059188.1	13574288	13574289	*	12	12	0	16	16	0	21	21	0	14	14	0	14	14	0	16	15	1	11	11	0	11	11	0	13	13	0	27	25	2	25	25	0	35	34	1	29	28	1	24	23	1	32	30	2	14	14	0	26	25	1	10	10	0	31	31	0	25	23	2
NC_059188.1	13574303	13574304	*	13	13	0	20	19	1	17	17	0	14	14	0	14	14	0	20	19	1	12	12	0	10	9	1	13	13	0	29	28	1	24	22	2	35	35	0	33	31	2	21	20	1	32	32	0	16	15	1	26	25	1	11	10	1	29	25	4	26	23	3
NC_059188.1	13574324	13574325	*	18	18	0	24	22	2	17	14	3	16	14	2	15	14	1	21	21	0	14	14	0	10	8	2	13	12	1	30	30	0	21	21	0	30	28	2	33	33	0	25	23	2	31	29	2	19	18	1	27	25	2	13	13	0	32	30	2	27	26	1
NC_059188.1	13574373	13574374	*	16	14	2	29	24	5	14	13	1	20	19	1	16	14	2	23	21	2	17	15	2	10	8	2	17	15	2	24	24	0	16	14	2	29	24	5	37	28	9	23	19	4	30	25	5	25	22	3	30	23	7	13	13	0	28	26	2	27	22	5
NC_059188.1	13574393	13574394	*	17	17	0	29	26	3	15	13	2	22	20	2	17	16	1	22	21	1	14	12	2	11	10	1	17	16	1	24	22	2	15	15	0	28	26	2	35	31	4	25	24	1	32	30	2	25	25	0	33	31	2	14	14	0	25	25	0	29	26	3
NC_059188.1	13574401	13574402	*	17	15	2	32	29	3	16	14	2	21	18	3	17	16	1	19	17	2	15	15	0	11	10	1	19	15	4	23	20	3	15	15	0	30	28	2	36	32	4	24	23	1	30	25	5	25	25	0	33	30	3	12	10	2	25	22	3	26	24	2
NC_059188.1	13574417	13574418	*	18	18	0	34	31	3	16	16	0	20	18	2	16	16	0	18	18	0	17	17	0	13	11	2	19	18	1	25	24	1	21	20	1	28	27	1	36	35	1	27	26	1	29	27	2	26	25	1	32	30	2	12	10	2	23	23	0	27	27	0
NC_059188.1	13574439	13574440	*	21	21	0	33	29	4	17	17	0	20	18	2	15	15	0	21	21	0	18	15	3	12	11	1	18	18	0	24	24	0	21	21	0	27	25	2	33	31	2	28	27	1	31	29	2	26	24	2	28	28	0	13	12	1	24	23	1	25	25	0
NC_059188.1	13574460	13574461	*	21	20	1	31	28	3	15	15	0	19	17	2	17	17	0	23	22	1	18	18	0	11	10	1	19	19	0	25	23	2	23	23	0	26	26	0	28	27	1	28	28	0	26	23	3	25	21	4	28	28	0	12	12	0	24	24	0	25	23	2
NC_059188.1	13574497	13574498	*	24	21	3	29	27	2	16	13	3	18	16	2	16	14	2	21	14	7	15	14	1	13	12	1	16	12	4	23	22	1	16	14	2	24	22	2	25	20	5	29	23	6	26	19	7	22	14	8	28	26	2	11	10	1	17	17	0	22	18	4
NC_059188.1	13602388	13602389	*	17	16	1	16	15	1	16	13	3	20	13	7	21	20	1	15	12	3	14	11	3	15	12	3	12	8	4	15	13	2	21	18	3	18	8	10	29	23	6	21	14	7	18	13	5	33	29	4	19	13	6	12	9	3	25	23	2	15	13	2
NC_059188.1	13602424	13602425	*	16	15	1	18	18	0	13	12	1	21	20	1	21	20	1	16	15	1	14	14	0	18	18	0	13	12	1	14	12	2	19	18	1	17	16	1	23	21	2	21	19	2	16	16	0	31	30	1	21	21	0	15	14	1	20	20	0	15	14	1
NC_059188.1	13602452	13602453	*	20	20	0	19	18	1	12	11	1	22	22	0	19	18	1	13	13	0	15	15	0	19	19	0	11	11	0	14	13	1	16	16	0	16	15	1	21	20	1	22	22	0	16	15	1	27	27	0	18	18	0	17	17	0	16	16	0	14	14	0
NC_059188.1	13602480	13602481	*	21	21	0	15	12	3	12	12	0	17	16	1	16	16	0	12	12	0	10	8	2	18	17	1	11	11	0	13	11	2	17	17	0	15	14	1	17	17	0	20	19	1	14	14	0	23	21	2	15	15	0	19	19	0	18	18	0	13	12	1
NC_059188.1	13602499	13602500	*	20	20	0	14	13	1	13	13	0	16	14	2	15	14	1	12	12	0	10	8	2	20	19	1	11	10	1	13	12	1	17	17	0	15	14	1	15	15	0	18	18	0	13	13	0	23	20	3	15	14	1	18	17	1	15	14	1	13	12	1
NC_059188.1	13636956	13636957	*	24	23	1	22	8	14	14	10	4	14	6	8	20	18	2	24	22	2	11	11	0	22	22	0	17	15	2	22	11	11	26	25	1	25	22	3	26	25	1	25	23	2	29	29	0	29	27	2	16	13	3	12	11	1	26	23	3	18	15	3
NC_059189.1	55737	55738	*	15	7	8	20	4	16	13	1	12	14	7	7	12	0	12	25	7	18	19	8	11	11	1	10	13	4	9	10	0	10	20	0	20	19	0	19	15	0	15	12	0	12	10	0	10	23	2	21	18	2	16	23	1	22	17	0	17	29	0	29
NC_059189.1	81496	81497	*	24	19	5	19	14	5	16	9	7	17	8	9	18	13	5	25	18	7	14	12	2	19	16	3	16	11	5	19	12	7	18	14	4	26	21	5	33	26	7	31	26	5	30	25	5	22	17	5	28	18	10	10	9	1	23	17	6	19	10	9
NC_059189.1	81523	81524	*	24	22	2	20	20	0	19	17	2	15	13	2	20	19	1	22	22	0	11	11	0	18	17	1	15	13	2	20	18	2	16	13	3	26	25	1	33	31	2	27	26	1	28	27	1	22	19	3	30	28	2	13	12	1	24	24	0	18	17	1
NC_059189.1	81613	81614	*	26	16	10	21	19	2	15	5	10	13	5	8	16	0	16	24	10	14	12	11	1	18	18	0	11	11	0	19	0	19	19	19	0	19	12	7	26	13	13	23	0	23	24	13	11	18	10	8	25	24	1	14	14	0	24	17	7	16	14	2
NC_059189.1	81635	81636	*	24	23	1	22	20	2	13	12	1	12	8	4	15	14	1	20	18	2	12	12	0	15	14	1	10	10	0	21	21	0	19	18	1	20	20	0	26	26	0	20	20	0	24	23	1	19	19	0	23	22	1	18	18	0	22	20	2	14	13	1
NC_059189.1	137268	137269	*	13	12	1	13	12	1	17	15	2	12	10	2	11	9	2	19	19	0	21	17	4	16	14	2	19	19	0	16	13	3	21	21	0	19	15	4	15	15	0	18	17	1	21	18	3	19	17	2	18	18	0	10	9	1	20	17	3	13	12	1
NC_059189.1	154730	154731	*	25	7	18	27	3	24	23	11	12	24	9	15	22	4	18	19	6	13	24	0	24	21	9	12	18	5	13	18	10	8	17	8	9	13	6	7	17	6	11	23	8	15	24	0	24	27	15	12	19	3	16	39	17	22	28	21	7	16	4	12
NC_059189.1	402365	402366	*	13	11	2	22	11	11	11	9	2	13	8	5	10	9	1	11	9	2	10	8	2	14	11	3	10	10	0	13	10	3	20	17	3	18	17	1	16	9	7	15	8	7	27	25	2	10	10	0	13	11	2	14	5	9	21	14	7	17	4	13
NC_059189.1	620675	620676	*	13	8	5	22	0	22	19	0	19	21	7	14	14	0	14	28	28	0	16	0	16	17	0	17	14	0	14	17	0	17	20	0	20	27	1	26	21	0	21	23	0	23	26	0	26	35	1	34	26	0	26	11	0	11	26	0	26	25	0	25
NC_059189.1	731656	731657	*	15	12	3	15	8	7	20	18	2	13	9	4	15	15	0	22	18	4	15	14	1	18	10	8	12	0	12	16	8	8	12	4	8	20	0	20	18	15	3	20	19	1	15	14	1	18	11	7	22	1	21	23	0	23	30	26	4	20	13	7
NC_059189.1	731681	731682	*	17	14	3	17	9	8	18	17	1	12	10	2	16	15	1	23	21	2	16	16	0	22	10	12	11	0	11	18	10	8	14	6	8	18	0	18	19	17	2	21	20	1	18	17	1	19	11	8	21	0	21	23	0	23	28	24	4	22	13	9
NC_059189.1	772090	772091	*	14	7	7	17	5	12	16	8	8	18	7	11	14	14	0	14	6	8	12	5	7	10	9	1	16	0	16	19	18	1	18	9	9	15	0	15	22	21	1	26	24	2	22	22	0	14	8	6	19	0	19	24	0	24	24	12	12	11	5	6
NC_059189.1	772208	772209	*	16	13	3	14	12	2	15	14	1	22	11	11	17	13	4	10	10	0	10	10	0	16	13	3	19	15	4	22	20	2	18	15	3	17	15	2	22	15	7	19	16	3	20	17	3	16	11	5	20	19	1	16	14	2	22	20	2	15	13	2
NC_059189.1	789812	789813	*	22	18	4	20	17	3	19	13	6	19	15	4	14	10	4	20	18	2	18	11	7	10	9	1	11	10	1	14	14	0	18	15	3	29	25	4	17	15	2	20	16	4	23	19	4	16	14	2	18	13	5	29	26	3	23	18	5	15	12	3
NC_059189.1	789858	789859	*	20	16	4	17	16	1	18	16	2	18	14	4	14	11	3	15	11	4	14	9	5	10	7	3	13	12	1	13	12	1	16	11	5	26	25	1	13	12	1	17	13	4	22	19	3	14	12	2	16	11	5	32	28	4	21	16	5	13	9	4
NC_059189.1	791717	791718	*	20	15	5	16	13	3	15	10	5	12	10	2	19	11	8	14	12	2	15	9	6	17	11	6	16	15	1	23	18	5	23	17	6	13	9	4	21	16	5	34	24	10	20	12	8	31	24	7	18	15	3	11	7	4	16	12	4	15	10	5
NC_059189.1	837731	837732	*	19	7	12	30	22	8	14	5	9	12	8	4	19	6	13	23	17	6	14	9	5	19	9	10	13	9	4	21	1	20	23	16	7	15	9	6	24	20	4	26	12	14	22	13	9	17	11	6	23	19	4	13	8	5	21	11	10	18	7	11
NC_059189.1	837791	837792	*	16	13	3	30	26	4	16	12	4	15	12	3	17	15	2	22	17	5	10	8	2	19	14	5	15	11	4	24	11	13	24	21	3	18	14	4	19	0	19	19	13	6	18	15	3	17	5	12	19	17	2	16	12	4	17	12	5	17	7	10
NC_059189.1	837854	837855	*	15	13	2	34	28	6	16	13	3	17	10	7	14	5	9	21	17	4	17	14	3	19	17	2	18	16	2	31	13	18	27	21	6	18	14	4	20	5	15	17	12	5	16	6	10	21	4	17	21	19	2	20	16	4	16	12	4	15	9	6
NC_059189.1	906741	906742	*	12	10	2	10	9	1	10	9	1	13	12	1	10	9	1	11	11	0	13	11	2	18	17	1	13	12	1	19	19	0	23	23	0	21	20	1	13	13	0	16	14	2	21	20	1	12	12	0	16	15	1	17	17	0	19	19	0	15	11	4
NC_059189.1	907597	907598	*	10	10	0	19	19	0	12	11	1	19	11	8	12	12	0	26	10	16	16	15	1	21	19	2	10	5	5	12	6	6	10	7	3	16	14	2	17	13	4	19	15	4	22	21	1	19	15	4	16	14	2	18	14	4	15	9	6	20	16	4
NC_059189.1	907676	907677	*	10	7	3	21	20	1	15	13	2	16	15	1	11	10	1	25	23	2	12	8	4	16	14	2	15	13	2	13	10	3	11	10	1	16	13	3	24	22	2	19	17	2	24	23	1	12	8	4	19	18	1	16	14	2	17	16	1	21	19	2
NC_059189.1	907741	907742	*	10	7	3	17	13	4	12	6	6	13	7	6	10	4	6	20	15	5	10	3	7	15	5	10	12	11	1	14	5	9	13	10	3	11	8	3	18	10	8	16	10	6	18	15	3	15	12	3	18	15	3	13	8	5	15	13	2	17	12	5
NC_059189.1	996152	996153	*	36	19	17	59	26	33	43	33	10	24	10	14	51	8	43	51	29	22	25	14	11	47	25	22	20	13	7	42	13	29	39	13	26	60	40	20	59	20	39	39	27	12	22	16	6	51	17	34	24	14	10	77	35	42	52	12	40	28	14	14
NC_059189.1	996298	996299	*	53	25	28	61	36	25	60	49	11	39	19	20	78	34	44	46	39	7	25	10	15	63	41	22	31	16	15	67	53	14	53	32	21	72	52	20	105	44	61	45	33	12	38	28	10	65	33	32	40	24	16	61	32	29	78	36	42	61	36	25
NC_059189.1	996367	996368	*	63	34	29	52	23	29	57	45	12	36	7	29	68	21	47	36	34	2	19	16	3	52	30	22	25	20	5	64	37	27	50	34	16	60	30	30	95	42	53	38	23	15	30	18	12	60	28	32	46	15	31	34	17	17	72	33	39	61	37	24
NC_059189.1	996436	996437	*	65	40	25	35	21	14	47	45	2	28	12	16	55	31	24	31	30	1	16	11	5	47	35	12	20	20	0	41	26	15	46	27	19	50	24	26	81	30	51	41	27	14	28	24	4	50	19	31	44	15	29	39	21	18	64	32	32	47	26	21
NC_059189.1	996475	996476	*	58	42	16	30	18	12	42	39	3	26	12	14	48	25	23	33	23	10	16	6	10	51	39	12	20	20	0	37	35	2	49	28	21	50	26	24	85	42	43	36	32	4	33	24	9	54	26	28	47	16	31	41	22	19	63	39	24	51	29	22
NC_059189.1	996553	996554	*	52	33	19	36	15	21	38	28	10	35	16	19	46	21	25	29	21	8	16	5	11	66	42	24	17	15	2	31	13	18	43	16	27	40	22	18	61	32	29	35	19	16	34	24	10	55	18	37	46	20	26	51	22	29	63	31	32	42	22	20
NC_059189.1	996664	996665	*	26	5	21	28	3	25	25	20	5	32	1	31	38	13	25	21	4	17	14	3	11	57	47	10	16	8	8	23	3	20	31	16	15	18	10	8	38	4	34	12	2	10	21	14	7	28	5	23	25	5	20	63	15	48	36	12	24	25	9	16
NC_059189.1	1060668	1060669	*	15	15	0	25	25	0	15	13	2	24	23	1	13	13	0	10	10	0	16	15	1	20	20	0	21	20	1	19	17	2	17	15	2	14	14	0	17	15	2	20	18	2	17	15	2	21	20	1	20	18	2	20	19	1	18	17	1	21	18	3
NC_059189.1	1389727	1389728	*	22	20	2	14	10	4	10	8	2	18	12	6	23	20	3	23	5	18	10	2	8	11	8	3	14	10	4	14	11	3	17	15	2	13	11	2	25	19	6	29	20	9	28	24	4	15	10	5	13	8	5	13	12	1	16	7	9	16	11	5
NC_059189.1	1413076	1413077	*	20	17	3	22	19	3	18	17	1	17	14	3	12	12	0	17	16	1	16	16	0	12	11	1	10	9	1	25	19	6	18	17	1	18	17	1	20	19	1	25	23	2	31	29	2	18	16	2	19	19	0	12	10	2	17	16	1	13	13	0
NC_059189.1	1413139	1413140	*	21	15	6	22	18	4	23	19	4	20	17	3	14	9	5	24	22	2	16	13	3	12	11	1	10	7	3	25	20	5	19	15	4	20	15	5	22	18	4	23	19	4	33	27	6	21	19	2	23	20	3	12	10	2	21	16	5	15	12	3
NC_059189.1	1413296	1413297	*	11	10	1	11	8	3	15	9	6	16	14	2	17	15	2	27	21	6	11	10	1	13	13	0	13	11	2	14	13	1	12	11	1	11	9	2	14	11	3	17	14	3	18	13	5	21	20	1	21	13	8	24	19	5	12	7	5	18	14	4
NC_059189.1	1413331	1413332	*	11	9	2	14	13	1	18	15	3	15	13	2	20	17	3	29	26	3	13	11	2	14	12	2	18	10	8	13	12	1	14	9	5	10	6	4	14	10	4	20	15	5	19	15	4	30	26	4	24	16	8	25	19	6	17	14	3	18	13	5
NC_059189.1	1511384	1511385	*	16	7	9	20	0	20	18	6	12	17	17	0	11	11	0	12	9	3	13	11	2	10	6	4	11	7	4	16	15	1	21	11	10	14	7	7	19	13	6	14	13	1	12	3	9	13	5	8	20	0	20	10	10	0	20	0	20	13	1	12
NC_059189.1	1511391	1511392	*	16	14	2	19	18	1	19	12	7	17	7	10	10	3	7	12	11	1	13	13	0	10	10	0	11	11	0	16	13	3	21	21	0	14	14	0	17	5	12	14	13	1	11	10	1	13	13	0	19	19	0	10	10	0	18	18	0	14	12	2
NC_059189.1	1551879	1551880	*	16	13	3	25	18	7	22	10	12	16	7	9	14	8	6	20	12	8	15	6	9	23	15	8	15	7	8	12	9	3	17	15	2	13	12	1	11	6	5	14	7	7	23	13	10	16	14	2	25	17	8	25	19	6	22	10	12	20	11	9
NC_059189.1	1569815	1569816	*	25	22	3	25	20	5	15	14	1	24	22	2	16	9	7	17	7	10	15	14	1	15	14	1	23	22	1	17	15	2	24	22	2	19	18	1	16	15	1	26	22	4	27	25	2	25	24	1	19	17	2	16	16	0	19	17	2	25	22	3
NC_059189.1	1671872	1671873	*	16	14	2	14	12	2	26	25	1	25	23	2	14	14	0	14	13	1	13	10	3	16	15	1	17	16	1	23	21	2	23	23	0	21	18	3	24	22	2	21	20	1	17	17	0	24	21	3	18	17	1	10	9	1	28	26	2	12	11	1
NC_059189.1	1671891	1671892	*	17	14	3	16	14	2	23	22	1	22	22	0	17	16	1	14	14	0	12	11	1	21	19	2	19	17	2	24	23	1	28	27	1	22	19	3	24	20	4	22	21	1	17	17	0	23	22	1	16	16	0	10	9	1	26	24	2	12	11	1
NC_059189.1	1671970	1671971	*	21	20	1	26	23	3	19	18	1	21	19	2	20	20	0	21	19	2	21	21	0	19	18	1	24	24	0	23	21	2	32	28	4	22	20	2	25	25	0	26	24	2	28	25	3	23	23	0	26	23	3	18	17	1	36	33	3	19	18	1
NC_059189.1	1672039	1672040	*	22	22	0	24	22	2	21	21	0	24	23	1	23	22	1	25	25	0	24	22	2	14	12	2	25	23	2	21	19	2	31	28	3	22	20	2	30	29	1	32	31	1	32	32	0	32	29	3	25	25	0	21	20	1	31	30	1	20	20	0
NC_059189.1	1675254	1675255	*	16	13	3	20	20	0	10	9	1	12	10	2	13	11	2	18	17	1	23	21	2	15	13	2	15	14	1	13	11	2	18	13	5	21	20	1	12	11	1	17	14	3	23	21	2	29	26	3	22	21	1	22	22	0	23	21	2	21	21	0
NC_059189.1	1841351	1841352	*	14	13	1	11	11	0	10	9	1	10	8	2	15	12	3	16	13	3	17	17	0	15	13	2	11	10	1	12	11	1	10	9	1	22	20	2	22	21	1	14	14	0	10	9	1	23	22	1	17	16	1	16	12	4	15	14	1	13	13	0
NC_059189.1	2027703	2027704	*	15	6	9	23	6	17	17	2	15	10	10	0	10	7	3	16	8	8	19	12	7	11	0	11	15	14	1	16	6	10	23	21	2	23	11	12	23	0	23	24	9	15	19	19	0	18	18	0	19	18	1	18	13	5	18	6	12	11	6	5
NC_059189.1	2027706	2027707	*	14	6	8	24	9	15	17	1	16	10	10	0	10	7	3	17	8	9	20	14	6	11	0	11	15	13	2	18	7	11	22	21	1	23	11	12	23	0	23	24	9	15	18	18	0	18	18	0	19	18	1	18	14	4	20	7	13	11	5	6
NC_059189.1	2027721	2027722	*	17	7	10	23	7	16	21	8	13	10	10	0	10	7	3	19	8	11	21	13	8	11	0	11	16	13	3	17	6	11	23	21	2	23	11	12	25	0	25	23	9	14	18	18	0	18	16	2	18	17	1	16	12	4	22	9	13	11	5	6
NC_059189.1	2027727	2027728	*	17	5	12	23	8	15	21	5	16	10	9	1	10	7	3	19	9	10	20	13	7	11	0	11	14	12	2	17	5	12	22	21	1	23	10	13	25	0	25	24	8	16	19	17	2	18	17	1	19	16	3	14	11	3	24	9	15	10	5	5
NC_059189.1	2067083	2067084	*	13	13	0	14	13	1	15	15	0	10	10	0	10	10	0	20	20	0	15	15	0	13	12	1	12	11	1	19	18	1	31	30	1	17	17	0	15	15	0	17	16	1	22	21	1	16	16	0	14	13	1	25	23	2	18	16	2	15	15	0
NC_059189.1	2071012	2071013	*	24	5	19	26	11	15	23	13	10	15	10	5	18	15	3	20	16	4	22	18	4	11	7	4	13	9	4	27	23	4	24	11	13	16	14	2	35	31	4	31	15	16	24	15	9	24	9	15	23	23	0	27	23	4	27	21	6	23	22	1
NC_059189.1	2074006	2074007	*	13	5	8	17	0	17	10	0	10	18	0	18	17	0	17	16	0	16	24	24	0	18	0	18	16	0	16	23	1	22	25	0	25	24	10	14	18	0	18	27	12	15	20	9	11	19	0	19	25	1	24	31	0	31	21	0	21	16	7	9
NC_059189.1	2109580	2109581	*	13	13	0	22	21	1	18	17	1	16	16	0	12	11	1	20	19	1	12	12	0	17	16	1	11	11	0	16	14	2	24	24	0	18	17	1	19	19	0	14	14	0	16	16	0	14	14	0	14	12	2	17	16	1	12	11	1	16	16	0
NC_059189.1	2319121	2319122	*	11	11	0	21	20	1	12	11	1	13	11	2	11	10	1	19	18	1	30	25	5	14	14	0	12	10	2	21	18	3	28	25	3	26	23	3	28	27	1	29	27	2	23	22	1	26	23	3	26	22	4	40	37	3	25	22	3	20	17	3
NC_059189.1	2319180	2319181	*	26	26	0	25	24	1	16	16	0	17	17	0	15	15	0	24	22	2	22	21	1	15	15	0	13	12	1	19	18	1	20	20	0	26	25	1	30	28	2	33	33	0	34	32	2	21	21	0	27	24	3	32	32	0	22	20	2	20	17	3
NC_059189.1	2319201	2319202	*	27	25	2	24	24	0	18	18	0	18	18	0	16	16	0	21	20	1	22	22	0	15	15	0	15	14	1	18	18	0	19	18	1	25	25	0	31	27	4	31	30	1	33	32	1	23	22	1	24	24	0	26	25	1	24	22	2	19	18	1
NC_059189.1	2319242	2319243	*	27	25	2	22	22	0	20	19	1	18	17	1	16	16	0	18	18	0	18	18	0	13	13	0	19	18	1	16	16	0	15	15	0	22	21	1	23	22	1	25	25	0	25	25	0	18	17	1	16	16	0	19	19	0	21	21	0	19	19	0
NC_059189.1	2522015	2522016	*	19	18	1	16	15	1	11	11	0	15	14	1	15	15	0	18	17	1	26	22	4	12	12	0	10	10	0	22	19	3	12	12	0	18	18	0	14	13	1	14	14	0	19	19	0	19	18	1	22	20	2	10	10	0	21	19	2	18	16	2
NC_059189.1	2675484	2675485	*	33	20	13	34	31	3	22	10	12	50	28	22	18	12	6	39	24	15	46	37	9	10	8	2	16	9	7	14	8	6	18	15	3	31	21	10	19	12	7	39	21	18	45	22	23	30	18	12	24	16	8	35	31	4	22	16	6	36	15	21
