"","recovery_0_1","recovery_0_2","recovery_0_4","recovery_1_2","recovery_2_1","recovery_2_5_9","recovery_2_5_11","recovery_3_5_1","recovery_3_5_2","recovery_3_5_15","recovery_3_6","pesticide_6_2","pesticide_6_3","pesticide_7_3","pesticide_7_5","pesticide_7_5_4","pesticide_8_5_3","pesticide_9_5_1","pesticide_9_5_3","pesticide_9_6","pesticide_9_20","eutrophic_12_3","eutrophic_12_4","eutrophic_12_5_1","eutrophic_13_1","eutrophic_13_2","eutrophic_13_3","eutrophic_13_5_1","eutrophic_14_5_1","eutrophic_15_5_1"
"NW_025533169.1.98376.98377",15.8730158730159,3.92156862745098,5.66037735849057,0,1.25,4.8780487804878,14.5454545454545,0,4.44444444444444,16.1290322580645,4.10958904109589,8.33333333333333,3.44827586206897,0,0,0,0,9.23076923076923,5.17241379310345,0,0,0,1.75438596491228,0,7.40740740740741,10,2.17391304347826,2.7027027027027,19.2307692307692,2.27272727272727
"NW_025533169.1.98461.98462",15.0943396226415,0,8,0,1.38888888888889,2.4390243902439,14.5833333333333,3.2258064516129,11.1111111111111,19.7674418604651,0,12.5,0,6.84931506849315,0,14.2857142857143,0,3.92156862745098,4.76190476190476,4.16666666666667,0,0,9.09090909090909,6.66666666666667,10.6382978723404,20,0,30.5555555555556,17.0212765957447,3.84615384615385
"NW_025533175.1.35200.35201",13.4615384615385,7.14285714285714,18.4210526315789,36.3636363636364,2.4390243902439,5.26315789473684,13.6363636363636,0,9.09090909090909,12.1951219512195,0,16.3265306122449,0,4.25531914893617,0,5.26315789473684,0,11.4285714285714,15.3846153846154,18.75,0,0,5.71428571428571,0,0,5.71428571428571,0,25.7142857142857,0,0
"NW_025533175.1.62380.62381",21.6666666666667,0,0,2.56410256410256,0,0,15.5555555555556,0,6.45161290322581,2.4390243902439,2.38095238095238,0,21.6216216216216,0,0,0,0,0,0,0,21.8181818181818,0,0,1.51515151515152,0,3.84615384615385,0,0,0,0
"NW_025533209.1.80861.80862",37.9310344827586,26.3157894736842,42.4242424242424,26.3157894736842,29.2682926829268,38.0952380952381,23.0769230769231,14.2857142857143,26.0869565217391,45.4545454545455,56,18.1818181818182,30.3030303030303,6.89655172413793,21.2765957446809,27.2727272727273,14.2857142857143,36.6666666666667,59.5744680851064,52.6315789473684,17.6470588235294,40,46.6666666666667,51.7241379310345,57.1428571428571,33.3333333333333,39.4736842105263,34.4827586206897,32.7272727272727,39.1304347826087
"NW_025533215.1.21875.21876",28.2051282051282,0,18.1818181818182,21.875,11.1111111111111,0,33.3333333333333,0,0,10.2564102564103,22.8571428571429,0,13.3333333333333,17.0731707317073,25,0,13.3333333333333,22.7272727272727,5.55555555555556,4.34782608695652,0,17.6470588235294,2.85714285714286,18.75,16.6666666666667,13.3333333333333,4.54545454545455,20,48,20.8333333333333
"NW_025533218.1.30644.30645",24.3243243243243,3.44827586206897,16.6666666666667,0,12.5,6.06060606060606,14.8148148148148,8.33333333333333,8.33333333333333,4.16666666666667,11.5384615384615,4.54545454545455,5.12820512820513,3.125,25,13.8888888888889,0,3.03030303030303,11.4285714285714,0,0,0,20.4545454545455,8,4.34782608695652,0,18.6046511627907,33.3333333333333,0,6.66666666666667
"NW_025533218.1.30666.30667",30.952380952381,12.1212121212121,27.2727272727273,0,5,7.69230769230769,14.0350877192982,0,18.5185185185185,2.04081632653061,8.47457627118644,4.54545454545455,7.14285714285714,0,26.1904761904762,10.5263157894737,10,5.88235294117647,10.5263157894737,0,0,0,18.6046511627907,12.962962962963,0,0,12.7659574468085,28.125,0,0
"NW_025533218.1.39762.39763",41.1764705882353,0,29.4117647058824,0,22.2222222222222,11.7647058823529,6.25,30.7692307692308,11.4285714285714,0,13.4615384615385,17.5,15.2173913043478,20.9302325581395,17.9487179487179,9.09090909090909,5.55555555555556,5.55555555555556,15.1162790697674,34.0909090909091,38.1578947368421,7.14285714285714,28.9473684210526,16,15,0,2.5,0,86.6666666666667,18.1818181818182
"NW_025533218.1.39848.39849",44.8979591836735,0,43.75,0,36.6666666666667,17.6470588235294,0,40,2.4390243902439,0,22.9508196721311,0,23.3333333333333,21.1538461538462,28.7671232876712,10.7692307692308,3.2258064516129,3.44827586206897,17.9775280898876,21.4285714285714,32.8571428571429,9.52380952380952,30.2631578947368,20.8333333333333,6.89655172413793,0,0,0,8.33333333333333,36.3636363636364
"NW_025533244.1.15050.15051",12.5,0,0,0,0,0,0,0,0,16.6666666666667,10,17.8571428571429,2.77777777777778,2.5,5.55555555555556,0,0,0,0,8.51063829787234,8.51063829787234,0,0,0,0,18.9189189189189,0,43.4782608695652,10.9090909090909,0
"NW_025533244.1.15067.15068",15.3846153846154,0,0,0,0,4.54545454545455,0,6.45161290322581,0,13.8888888888889,21.4285714285714,25,0,0,9.30232558139535,0,0,2.94117647058824,0,12.5,12.5,0,0,0,2.27272727272727,21.2765957446809,0,42.8571428571429,17.2413793103448,0
"NW_025533244.1.15091.15092",22.5806451612903,0,0,0,0,7.54716981132075,0,2.94117647058824,0,10.5263157894737,27.7777777777778,28.9473684210526,0,0,13.4615384615385,0,0,14.6341463414634,2.56410256410256,13.5593220338983,13.0434782608696,0,0,0,2.04081632653061,24.0740740740741,4.54545454545455,35.8974358974359,17.4603174603175,0
"NW_025533244.1.15097.15098",22.5806451612903,6.45161290322581,0,14.2857142857143,3.7037037037037,14,3.33333333333333,8.82352941176471,0,10.5263157894737,25,27.027027027027,0,0,16.6666666666667,8,2.27272727272727,11.9047619047619,2.7027027027027,15.2542372881356,15.7142857142857,0,0,1.88679245283019,4.8780487804878,20,7.14285714285714,38.0952380952381,18.4615384615385,0
"NW_025533244.1.15115.15116",27.7777777777778,3.125,3.2258064516129,19.6428571428571,10,17.2413793103448,3.2258064516129,7.89473684210526,3.57142857142857,12.1951219512195,9.52380952380952,20.4545454545455,5.35714285714286,3.2258064516129,14.5454545454545,8.33333333333333,4.65116279069767,10.2040816326531,0,10.7692307692308,8.45070422535211,2.77777777777778,2.77777777777778,3.63636363636364,3.63636363636364,20,4.08163265306122,26.530612244898,15.1515151515152,0
"NW_025533244.1.15136.15137",36.1111111111111,12.1212121212121,9.375,24.1379310344828,16.6666666666667,21.6666666666667,9.375,17.0731707317073,14.8148148148148,11.9047619047619,27.2727272727273,24.390243902439,21.0526315789474,11.2903225806452,12.7272727272727,12.5,14.6341463414634,36.5384615384615,2.85714285714286,18.4615384615385,17.8082191780822,0,0,10.1694915254237,12.0689655172414,23.2142857142857,10.4166666666667,34.6938775510204,23.4375,11.3207547169811
"NW_025533244.1.15162.15163",45.9459459459459,17.6470588235294,18.75,41.0714285714286,15.3846153846154,33.8709677419355,32.258064516129,21.9512195121951,29.6296296296296,18.4210526315789,50,26.8292682926829,32.7272727272727,30.5084745762712,20.7547169811321,22.7272727272727,42.1052631578947,44.6808510638298,0,28.3333333333333,20.2898550724638,0,6.66666666666667,26.9230769230769,14.8148148148148,37.037037037037,42.5531914893617,53.0612244897959,34.375,27.6595744680851
"NW_025533244.1.15236.15237",37.5,4.54545454545455,16.6666666666667,41.1764705882353,17.3913043478261,15.3846153846154,28.5714285714286,13.3333333333333,0,12.5,41.1764705882353,42.8571428571429,37.9310344827586,6.97674418604651,31.5789473684211,23.0769230769231,16.6666666666667,40,0,3.2258064516129,32.5581395348837,0,0,14.2857142857143,16.1290322580645,42.3076923076923,36,54.3478260869565,30.2325581395349,13.7931034482759
"NW_025533244.1.15241.15242",30.4347826086957,4.54545454545455,11.7647058823529,30,12.5,15.3846153846154,19.047619047619,6.89655172413793,0,14.2857142857143,31.25,38.0952380952381,34.4827586206897,2.63157894736842,21.0526315789474,16.6666666666667,4.76190476190476,36.3636363636364,0,0,29.2682926829268,0,0,6.25,6.66666666666667,37.5,30.4347826086957,50,31.5789473684211,0
"NW_025533257.1.46799.46800",95.2380952380952,95.4545454545455,100,100,92.3076923076923,100,100,94.1176470588235,100,95,100,100,95,86.6666666666667,91.6666666666667,84.375,93.75,94.7368421052632,100,100,95,96.551724137931,93.75,87.5,95.6521739130435,100,100,100,100,100
"NW_025533257.1.46812.46813",100,95.2380952380952,84.6153846153846,94.4444444444444,100,93.3333333333333,100,95,100,85.7142857142857,100,100,95,88.2352941176471,92.5925925925926,93.9393939393939,100,94.4444444444444,91.304347826087,95,100,90,100,100,100,100,100,100,100,93.3333333333333
"NW_025533257.1.46852.46853",71.4285714285714,68.75,82.3529411764706,40,88.2352941176471,78.9473684210526,78.5714285714286,88.8888888888889,78.5714285714286,85.7142857142857,88.8888888888889,3.57142857142857,80,38.0952380952381,87.0967741935484,64.5161290322581,87.5,88.8888888888889,81.4814814814815,70.5882352941177,95.6521739130435,80,90,86.3636363636364,89.6551724137931,100,85.7142857142857,83.3333333333333,75,76.4705882352941
"NW_025533318.1.26079.26080",33.3333333333333,28.5714285714286,26.6666666666667,29.6296296296296,0,10,29.0322580645161,0,11.7647058823529,31.5789473684211,18.6440677966102,2.63157894736842,0,9.52380952380952,2.08333333333333,4.44444444444444,30.7692307692308,11.4285714285714,25.5813953488372,21.5384615384615,14,0,8.79120879120879,8.69565217391304,18.9189189189189,21.2121212121212,32.8358208955224,19.5121951219512,25.8064516129032,0
"NW_025533318.1.26143.26144",18.5185185185185,29.7297297297297,16.1290322580645,33.3333333333333,13.6363636363636,14.7058823529412,46.875,0,15.7894736842105,32.4324324324324,21.3114754098361,5,0,0,10.5263157894737,18.75,18.1818181818182,11.1111111111111,22,15.8730158730159,50,21.6216216216216,35.1063829787234,10.958904109589,20.4545454545455,11.4754098360656,27.536231884058,30.4878048780488,30.3030303030303,7.14285714285714
"NW_025533318.1.26165.26166",16.6666666666667,23.5294117647059,41.9354838709677,40.7407407407407,11.6279069767442,27.7777777777778,46.6666666666667,0,15.7894736842105,33.3333333333333,23.0769230769231,5,0,2.22222222222222,14.5454545454545,21.1538461538462,24.2424242424242,12.1212121212121,23.5294117647059,23.728813559322,48.1481481481481,21.6216216216216,38.4615384615385,11.1111111111111,30.2325581395349,18.75,35.2941176470588,29.4117647058824,37.5,0
"NW_025533332.1.9349.9350",26.1904761904762,16.6666666666667,0,0,9.375,0,0,14.2857142857143,18.75,0,21.2121212121212,0,0,25.9259259259259,2,3.84615384615385,0,17.2413793103448,0,52.1739130434783,45.8333333333333,0,0,20.6896551724138,0,4.76190476190476,2.7027027027027,0,3.84615384615385,0
"NW_025533332.1.9435.9436",8.69565217391304,39.1304347826087,0,6.25,2.38095238095238,33.3333333333333,18.75,0,0,3.44827586206897,25.5813953488372,0,0,28.125,4.34782608695652,0,0,30,0,0,6.25,0,5.35714285714286,6.45161290322581,0,0,0,0,3.7037037037037,4.34782608695652
"NW_025533332.1.9520.9521",17.9487179487179,50,4.44444444444444,31.25,31.25,40,43.4782608695652,11.1111111111111,23.8095238095238,50,43.2432432432432,10.2564102564103,0,29.4117647058824,18.1818181818182,17.9487179487179,0,20,0,36.1111111111111,57.1428571428571,0,16.6666666666667,23.3333333333333,0,0,0,0,4,23.0769230769231
"NW_025533332.1.9605.9606",35.1351351351351,54.1666666666667,8.10810810810811,31.5789473684211,41.0714285714286,65.7142857142857,47.3684210526316,20.8333333333333,47.6190476190476,33.3333333333333,33.3333333333333,20,4.16666666666667,56.25,18.4210526315789,0,0,29.4117647058824,0,52.9411764705882,71.4285714285714,0,19.1489361702128,14.7058823529412,0,0,0,0,16,0
"NW_025533332.1.9691.9692",33.8709677419355,43.3333333333333,11.9047619047619,41.6666666666667,37.7049180327869,42.1052631578947,58.8235294117647,28,33.3333333333333,23.3333333333333,38.6363636363636,22.2222222222222,0,43.3333333333333,15.3846153846154,21.4285714285714,0,50,1.92307692307692,64.7058823529412,69.4444444444444,0,16,15.9090909090909,2.85714285714286,0,0,0,21.7391304347826,0
"NW_025533332.1.9755.9756",37.037037037037,51.7241379310345,15,42.3076923076923,33.3333333333333,55.1724137931034,53.8461538461538,22.7272727272727,44.4444444444444,31.0344827586207,36.5853658536585,4.16666666666667,4.54545454545455,22.7272727272727,20.4081632653061,30.4347826086957,0,0,0,58.0645161290323,60,6.25,9.52380952380952,12.1951219512195,2.63157894736842,0,0,0,16.6666666666667,0
"NW_025533332.1.9777.9778",32.7272727272727,43.4782608695652,16.6666666666667,54.1666666666667,40,69.5652173913043,50,23.8095238095238,71.4285714285714,37.5,40.4761904761905,8.33333333333333,3.57142857142857,40.9090909090909,19.6078431372549,33.3333333333333,0,53.3333333333333,0,51.7241379310345,65.3846153846154,0,13.953488372093,7.89473684210526,0,0,0,0,20,0
"NW_025533332.1.10117.10118",11.8421052631579,11.7647058823529,4.54545454545455,0,19.7368421052632,7.27272727272727,12.1951219512195,2.08333333333333,12.9032258064516,11.5384615384615,10.3448275862069,12.9032258064516,2.08333333333333,8.69565217391304,4.47761194029851,9.375,0,28.2608695652174,7.05882352941176,28.8888888888889,17.0212765957447,4.25531914893617,7.05882352941176,4.08163265306122,9.85915492957746,4.16666666666667,2.38095238095238,4.16666666666667,30.7692307692308,5.40540540540541
"NW_025533332.1.10352.10353",11.864406779661,40,10.7142857142857,40,20.5882352941176,3.03030303030303,3.03030303030303,20,33.3333333333333,12.5,48,32.3529411764706,0,10,0,0,0,41.1764705882353,0,46.4285714285714,56.5217391304348,0,16.6666666666667,18.1818181818182,0,0,0,0,13.5135135135135,5.88235294117647
"NW_025533332.1.10374.10375",12.1212121212121,61.1111111111111,12.1212121212121,27.2727272727273,24.3243243243243,2.85714285714286,0,18.9189189189189,48.2758620689655,18.75,48,31.4285714285714,0,13.3333333333333,0,0,0,35.2941176470588,2.32558139534884,41.3793103448276,60.8695652173913,0,18.1818181818182,23.4042553191489,4.54545454545455,0,0,0,14.7058823529412,5.26315789473684
"NW_025533332.1.10525.10526",31.25,56,0,31.5789473684211,57.8947368421053,45.7142857142857,30,11.4285714285714,48.1481481481481,41.3793103448276,45.1612903225806,20,0,33.3333333333333,22,8,0,40,2.38095238095238,65.2173913043478,92.3076923076923,0,5.55555555555556,14.2857142857143,0,4.16666666666667,3.7037037037037,0,7.69230769230769,0
"NW_025533332.1.12158.12159",11.1111111111111,4.76190476190476,0,0,30.188679245283,33.3333333333333,26.3157894736842,0,18.75,8,0,0,0,41.3793103448276,7.5,0,0,20,2.32558139534884,20,61.9047619047619,0,6.66666666666667,0,0,0,0,0,0,0
"NW_025533332.1.24281.24282",20.7547169811321,4,2.77777777777778,27.7777777777778,0,0,0,8.33333333333333,3.33333333333333,0,2.7027027027027,0,9.09090909090909,10,0,0,3.2258064516129,6.25,6.25,0,0,0,2.27272727272727,0,5.88235294117647,17.1428571428571,0,1.51515151515152,0,13.6363636363636
"NW_025533332.1.29050.29051",6.45161290322581,5.71428571428571,10.5263157894737,12.5,22.2222222222222,19.047619047619,9.67741935483871,0,6.25,14,9.375,4.44444444444444,0,16.2790697674419,0,3.57142857142857,0,12.5,4.34782608695652,2.77777777777778,3.2258064516129,8,6.81818181818182,11.1111111111111,6.97674418604651,17.7777777777778,2.27272727272727,3.03030303030303,2.5,0
"NW_025533332.1.29158.29159",6.25,0,0,6.45161290322581,17.5438596491228,3.84615384615385,0,0,6.45161290322581,8.62068965517241,13.5802469135802,4,0,16.6666666666667,0,18.6046511627907,5,20,1.11111111111111,1.81818181818182,0,3.33333333333333,7.47663551401869,1.28205128205128,0,10.8695652173913,1.81818181818182,2.5,5.88235294117647,6
"NW_025533332.1.29416.29417",7.14285714285714,0,0,0,8.10810810810811,0,2.27272727272727,0,0,6.25,5,0,0,13.3333333333333,0,8.88888888888889,0,22.8571428571429,0,0,0,0,4.49438202247191,12.5,2.17391304347826,2.08333333333333,0,0,1.75438596491228,0
"NW_025533332.1.29845.29846",23.0769230769231,0,0,0,0,5,0,0,0,2.63157894736842,11.6279069767442,26.3157894736842,0,40.9090909090909,2.7027027027027,5,3.57142857142857,0,2.77777777777778,6.45161290322581,0,0,17.741935483871,0,0,3.57142857142857,0,4.44444444444444,0,11.7647058823529
"NW_025533332.1.30399.30400",9.375,4.54545454545455,0,0,3.57142857142857,0,0,0,6.66666666666667,4.34782608695652,2.63157894736842,0,0,0,0,4.76190476190476,0,0,2.38095238095238,4.16666666666667,5.88235294117647,0,0,1.58730158730159,0,0,0,0,0,5
"NW_025533362.1.27342.27343",27.2727272727273,34.7826086956522,13.6363636363636,0,0,16.6666666666667,37.5,39.1304347826087,25,22.7272727272727,29.0322580645161,57.8947368421053,0,6.25,23.5294117647059,48.8888888888889,29.1666666666667,61.9047619047619,66.6666666666667,13.0434782608696,23.4042553191489,39.1304347826087,40,18.75,42.3076923076923,11.1111111111111,27.2727272727273,38.5714285714286,7.69230769230769,22.8571428571429
"NW_025533362.1.27363.27364",26.6666666666667,0,0,0,0,0,50,22.2222222222222,17.3913043478261,19.047619047619,25.9259259259259,48.4848484848485,0,0,0,46.1538461538462,4.34782608695652,38.8888888888889,45.7142857142857,0,0,0,24.2424242424242,0,60.8695652173913,10.6382978723404,0,32.3076923076923,0,12.9032258064516
"NW_025533362.1.27524.27525",31.0344827586207,22.8571428571429,14.2857142857143,0,0,0,25,0,35.7142857142857,23.3333333333333,66.6666666666667,52.1739130434783,4,30.7692307692308,37.5,46.8085106382979,47.3684210526316,30,12.1212121212121,18.1818181818182,25.8064516129032,0,16.6666666666667,2.85714285714286,22.2222222222222,18.1818181818182,41.1764705882353,36,4,7.14285714285714
"NW_025533362.1.27588.27589",20.9302325581395,23.0769230769231,18.1818181818182,0,0,3.03030303030303,16.2162162162162,13.0434782608696,43.9024390243902,13.5135135135135,54.8387096774194,48.8888888888889,2.56410256410256,32.1428571428571,29.8245614035088,40.7894736842105,41.6666666666667,38.0952380952381,16.4179104477612,17.7777777777778,45.4545454545455,0,33.3333333333333,22.2222222222222,0,0,46.1538461538462,19.2771084337349,7.69230769230769,18.9189189189189
"NW_025533362.1.27610.27611",35.2941176470588,22.2222222222222,15.7894736842105,0,0,5.55555555555556,20.4545454545455,11.5384615384615,53.1914893617021,23.4042553191489,58.6206896551724,52.4590163934426,4.44444444444444,36.3636363636364,33.8983050847458,62.962962962963,45.2380952380952,40.8163265306122,37.5,19.2307692307692,44.6808510638298,0,34.8837209302326,27.7777777777778,14,0,43.859649122807,35.5555555555556,11.6279069767442,14.2857142857143
"NW_025533362.1.28359.28360",51.2820512820513,22.2222222222222,13.0434782608696,0,0,21.4285714285714,31.25,12,27.6595744680851,20.4545454545455,42.3076923076923,72.5,3.44827586206897,9.09090909090909,13.6363636363636,47.6190476190476,29.6296296296296,25,50,3.57142857142857,17.5,0,7.69230769230769,2.4390243902439,41.1764705882353,23.75,21.875,42.5287356321839,6.52173913043478,26.6666666666667
"NW_025533362.1.28381.28382",45.7142857142857,25,9.09090909090909,0,0,21.4285714285714,37.5,20.8333333333333,24.4444444444444,15.5555555555556,36,59.375,0,13.6363636363636,14.2857142857143,57.1428571428571,26.9230769230769,23.0769230769231,50.7936507936508,4,28.2051282051282,0,18.5185185185185,2.4390243902439,41.3793103448276,23.943661971831,32.258064516129,34.6666666666667,17.0731707317073,20
"NW_025533362.1.28467.28468",45,6.66666666666667,30.5555555555556,10,3.7037037037037,5.55555555555556,71.4285714285714,10.7142857142857,37.1428571428571,27.906976744186,40.625,52.6315789473684,16.6666666666667,25,32.258064516129,49.0196078431373,54.8387096774194,48,35,21.2121212121212,32.3529411764706,0,15.3846153846154,16.2162162162162,25,16.6666666666667,36,26.0869565217391,5,11.1111111111111
