chr	start	end	strand	coverage1	numCs1	numTs1	coverage2	numCs2	numTs2	coverage3	numCs3	numTs3	coverage4	numCs4	numTs4	coverage5	numCs5	numTs5	coverage6	numCs6	numTs6	coverage7	numCs7	numTs7	coverage8	numCs8	numTs8	coverage9	numCs9	numTs9	coverage10	numCs10	numTs10	coverage11	numCs11	numTs11	coverage12	numCs12	numTs12	coverage13	numCs13	numTs13	coverage14	numCs14	numTs14	coverage15	numCs15	numTs15	coverage16	numCs16	numTs16	coverage17	numCs17	numTs17	coverage18	numCs18	numTs18	coverage19	numCs19	numTs19
NC_059191.1	1944797	1944798	*	19	17	2	12	11	1	15	14	1	15	14	1	15	15	0	17	15	2	17	14	3	13	13	0	12	10	2	14	13	1	14	14	0	25	24	1	17	14	3	17	17	0	20	20	0	13	11	2	19	19	0	16	16	0	15	14	1
NC_059191.1	1944810	1944811	*	16	14	2	12	11	1	13	13	0	13	12	1	13	12	1	17	16	1	15	15	0	13	13	0	13	13	0	13	13	0	12	12	0	24	23	1	15	14	1	15	13	2	18	18	0	13	13	0	19	19	0	16	16	0	12	12	0
NC_059191.1	1991292	1991293	*	12	11	1	22	21	1	10	10	0	20	17	3	12	12	0	14	13	1	15	14	1	17	17	0	10	9	1	17	17	0	12	12	0	21	20	1	13	12	1	19	17	2	22	21	1	17	16	1	16	16	0	13	11	2	24	23	1
NC_059191.1	2402847	2402848	*	16	14	2	22	21	1	16	16	0	11	9	2	17	17	0	23	21	2	17	16	1	18	17	1	14	13	1	14	13	1	24	22	2	21	19	2	25	24	1	18	18	0	28	23	5	26	22	4	18	18	0	16	14	2	23	22	1
NC_059191.1	2402915	2402916	*	17	16	1	23	23	0	15	14	1	12	10	2	13	13	0	22	22	0	12	12	0	12	11	1	10	10	0	13	13	0	18	15	3	16	16	0	16	15	1	18	18	0	20	17	3	20	18	2	12	11	1	12	12	0	21	21	0
NC_059191.1	2407801	2407802	*	15	12	3	11	10	1	17	13	4	17	15	2	15	14	1	14	11	3	17	16	1	16	15	1	15	14	1	16	15	1	10	8	2	18	15	3	22	18	4	21	18	3	23	17	6	17	13	4	17	13	4	18	15	3	23	20	3
NC_059191.1	2407902	2407903	*	15	14	1	14	13	1	16	14	2	16	14	2	17	15	2	14	13	1	19	17	2	14	13	1	14	11	3	23	22	1	16	13	3	17	15	2	16	14	2	19	16	3	18	16	2	17	15	2	13	13	0	22	19	3	26	22	4
NC_059191.1	2407945	2407946	*	12	11	1	13	12	1	20	19	1	15	11	4	11	11	0	10	8	2	20	19	1	17	17	0	10	7	3	19	17	2	15	13	2	15	15	0	15	14	1	13	12	1	17	17	0	17	16	1	15	15	0	19	18	1	20	18	2
NC_059191.1	2531051	2531052	*	19	3	16	38	20	18	16	0	16	24	0	24	21	11	10	30	0	30	25	0	25	15	0	15	18	0	18	22	0	22	21	0	21	31	14	17	17	11	6	29	15	14	26	10	16	22	0	22	20	7	13	24	15	9	22	0	22
NC_059191.1	2589144	2589145	*	13	12	1	10	10	0	16	16	0	12	11	1	16	15	1	12	12	0	12	11	1	14	13	1	14	14	0	22	21	1	17	17	0	14	12	2	17	17	0	14	13	1	16	16	0	34	32	2	14	12	2	19	15	4	31	30	1
NC_059191.1	2589504	2589505	*	11	4	7	25	15	10	15	8	7	14	11	3	12	8	4	17	16	1	15	0	15	14	13	1	13	0	13	12	0	12	11	5	6	27	26	1	17	7	10	17	16	1	20	19	1	15	0	15	12	4	8	12	5	7	23	12	11
NC_059191.1	3393290	3393291	*	22	21	1	36	35	1	24	23	1	20	19	1	14	14	0	23	22	1	18	18	0	13	12	1	24	24	0	20	20	0	19	16	3	20	19	1	24	22	2	18	18	0	19	18	1	20	20	0	20	19	1	21	21	0	28	26	2
NC_059191.1	3629703	3629704	*	20	20	0	31	28	3	18	16	2	28	27	1	24	23	1	26	25	1	19	17	2	24	23	1	28	27	1	32	32	0	24	24	0	35	35	0	19	19	0	23	20	3	33	30	3	22	20	2	30	27	3	24	22	2	35	35	0
NC_059191.1	3629770	3629771	*	16	15	1	27	25	2	18	17	1	20	19	1	19	18	1	21	20	1	22	22	0	16	15	1	23	22	1	26	24	2	25	24	1	26	25	1	18	17	1	19	18	1	28	28	0	24	23	1	28	26	2	20	17	3	32	31	1
NC_059191.1	3629826	3629827	*	14	14	0	19	19	0	15	15	0	16	14	2	18	17	1	19	19	0	23	22	1	18	18	0	17	17	0	21	21	0	22	22	0	20	19	1	13	13	0	19	18	1	21	21	0	21	21	0	20	20	0	17	17	0	24	23	1
NC_059191.1	3907700	3907701	*	68	17	51	44	14	30	42	7	35	40	11	29	32	5	27	25	1	24	61	9	52	16	7	9	35	3	32	60	14	46	58	6	52	29	0	29	24	1	23	47	3	44	50	9	41	23	3	20	30	9	21	39	17	22	67	5	62
NC_059191.1	3907762	3907763	*	58	9	49	40	11	29	32	6	26	32	8	24	33	6	27	21	0	21	51	9	42	11	1	10	30	1	29	59	11	48	52	2	50	27	2	25	16	1	15	35	1	34	39	11	28	19	3	16	26	8	18	41	22	19	63	11	52
NC_059191.1	3907784	3907785	*	50	9	41	36	13	23	26	6	20	37	10	27	31	8	23	19	0	19	39	4	35	11	5	6	25	4	21	57	16	41	46	2	44	26	3	23	16	2	14	34	5	29	38	8	30	16	2	14	25	7	18	32	21	11	58	10	48
NC_059191.1	4213647	4213648	*	56	8	48	13	1	12	20	6	14	10	0	10	15	0	15	19	0	19	28	0	28	13	0	13	12	0	12	13	0	13	39	6	33	10	0	10	12	0	12	17	0	17	23	4	19	31	0	31	19	0	19	24	4	20	27	1	26
NC_059191.1	4233459	4233460	*	50	20	30	46	6	40	41	6	35	11	0	11	78	13	65	26	0	26	52	6	46	20	15	5	63	12	51	47	0	47	44	7	37	11	9	2	29	10	19	33	25	8	37	14	23	58	9	49	30	0	30	20	1	19	48	12	36
NC_059191.1	4239346	4239347	*	42	5	37	29	6	23	16	2	14	13	0	13	43	14	29	22	7	15	39	9	30	18	10	8	34	7	27	25	1	24	35	7	28	38	7	31	23	9	14	38	13	25	55	17	38	30	9	21	20	0	20	11	0	11	55	12	43
NC_059191.1	4252620	4252621	*	43	7	36	21	1	20	13	0	13	24	6	18	20	5	15	23	2	21	58	0	58	10	0	10	40	6	34	54	6	48	56	4	52	22	8	14	23	5	18	39	16	23	32	10	22	31	4	27	38	5	33	22	11	11	31	5	26
NC_059191.1	4360887	4360888	*	44	33	11	48	31	17	40	18	22	33	16	17	23	11	12	41	29	12	15	6	9	42	10	32	27	10	17	31	7	24	22	11	11	51	23	28	29	15	14	42	24	18	52	31	21	60	32	28	47	14	33	26	5	21	55	29	26
NC_059191.1	4360917	4360918	*	42	28	14	43	30	13	35	15	20	27	13	14	23	11	12	36	19	17	11	8	3	43	12	31	25	16	9	31	6	25	21	12	9	51	30	21	27	15	12	37	17	20	49	29	20	53	27	26	44	18	26	26	5	21	50	30	20
NC_059191.1	5151837	5151838	*	24	3	21	19	0	19	19	0	19	24	0	24	21	0	21	22	0	22	20	0	20	17	0	17	18	0	18	24	1	23	21	0	21	31	1	30	27	0	27	22	0	22	41	0	41	29	0	29	23	0	23	24	0	24	33	0	33
NC_059191.1	5318384	5318385	*	21	21	0	16	16	0	10	10	0	21	18	3	18	17	1	23	23	0	14	14	0	18	17	1	10	10	0	16	16	0	15	13	2	32	31	1	27	27	0	19	19	0	26	25	1	21	17	4	23	20	3	14	12	2	27	27	0
NC_059191.1	5318396	5318397	*	21	21	0	16	15	1	10	9	1	18	17	1	19	18	1	21	19	2	12	12	0	15	13	2	10	9	1	14	14	0	13	12	1	30	30	0	25	24	1	19	19	0	26	25	1	21	17	4	22	22	0	14	11	3	26	24	2
NC_059191.1	5455434	5455435	*	19	5	14	18	0	18	18	0	18	23	0	23	10	0	10	36	0	36	19	0	19	14	0	14	10	0	10	12	0	12	20	0	20	21	0	21	20	0	20	52	0	52	53	5	48	31	0	31	19	0	19	17	0	17	24	1	23
NC_059191.1	6236305	6236306	*	18	16	2	23	20	3	18	18	0	15	15	0	17	16	1	20	18	2	13	13	0	18	17	1	11	11	0	11	11	0	15	12	3	21	20	1	17	17	0	15	15	0	35	31	4	22	22	0	15	15	0	18	17	1	24	24	0
NC_059191.1	6236322	6236323	*	15	14	1	22	18	4	18	16	2	15	12	3	18	15	3	20	17	3	12	10	2	16	15	1	12	12	0	11	10	1	17	17	0	22	22	0	19	19	0	15	15	0	36	32	4	22	21	1	16	14	2	20	20	0	25	25	0
NC_059191.1	6238132	6238133	*	18	17	1	20	20	0	14	14	0	13	12	1	24	24	0	15	15	0	11	10	1	14	13	1	25	24	1	23	22	1	12	10	2	23	21	2	15	15	0	16	15	1	17	16	1	19	19	0	26	23	3	20	18	2	24	23	1
NC_059191.1	6238198	6238199	*	17	16	1	18	18	0	20	18	2	16	14	2	24	23	1	17	16	1	12	11	1	15	14	1	20	19	1	29	27	2	14	12	2	26	25	1	12	10	2	18	17	1	12	11	1	20	18	2	25	24	1	17	16	1	24	23	1
NC_059191.1	6238269	6238270	*	17	16	1	20	19	1	18	18	0	15	15	0	20	19	1	16	16	0	13	13	0	13	12	1	16	16	0	27	24	3	15	15	0	26	24	2	13	12	1	15	15	0	12	12	0	19	18	1	15	15	0	18	18	0	29	29	0
NC_059191.1	6238303	6238304	*	14	14	0	17	15	2	17	16	1	16	15	1	15	15	0	13	12	1	13	13	0	10	9	1	14	13	1	23	22	1	15	14	1	21	19	2	11	10	1	14	14	0	13	12	1	13	12	1	13	13	0	14	13	1	20	19	1
NC_059191.1	6508461	6508462	*	16	16	0	21	21	0	15	15	0	14	11	3	13	13	0	15	15	0	16	15	1	15	15	0	10	9	1	12	12	0	14	13	1	21	20	1	16	14	2	13	7	6	17	17	0	11	11	0	13	13	0	15	14	1	18	17	1
NC_059191.1	6508480	6508481	*	18	18	0	21	19	2	14	14	0	15	14	1	15	14	1	16	16	0	21	19	2	16	15	1	12	12	0	14	13	1	14	14	0	24	23	1	19	18	1	14	9	5	17	17	0	12	12	0	12	12	0	14	14	0	20	19	1
NC_059191.1	6558120	6558121	*	26	25	1	20	18	2	20	18	2	17	13	4	16	16	0	14	14	0	23	21	2	18	18	0	12	12	0	17	15	2	21	19	2	31	28	3	22	21	1	18	16	2	25	20	5	35	34	1	22	21	1	22	21	1	23	21	2
NC_059191.1	6558135	6558136	*	26	25	1	19	16	3	20	20	0	19	14	5	14	13	1	13	12	1	19	19	0	18	16	2	12	11	1	16	15	1	17	15	2	29	26	3	22	20	2	17	15	2	23	21	2	35	35	0	22	22	0	21	17	4	24	22	2
NC_059191.1	6558158	6558159	*	26	17	9	20	6	14	17	6	11	18	0	18	12	7	5	14	8	6	19	11	8	17	11	6	11	5	6	16	9	7	16	8	8	31	17	14	21	6	15	17	1	16	21	15	6	34	15	19	23	10	13	20	10	10	23	12	11
NC_059191.1	6610919	6610920	*	17	16	1	15	15	0	13	13	0	17	15	2	17	17	0	11	11	0	19	17	2	13	11	2	24	22	2	15	15	0	26	23	3	26	25	1	21	21	0	16	16	0	21	19	2	24	22	2	13	13	0	16	15	1	32	31	1
NC_059191.1	6610952	6610953	*	15	15	0	17	16	1	15	14	1	15	15	0	18	16	2	19	18	1	20	19	1	12	12	0	21	20	1	16	16	0	27	24	3	30	28	2	24	24	0	18	17	1	25	24	1	23	23	0	16	16	0	18	7	11	30	14	16
NC_059191.1	6610961	6610962	*	15	14	1	17	16	1	13	11	2	15	15	0	19	19	0	19	18	1	20	18	2	11	11	0	20	19	1	15	15	0	26	22	4	32	29	3	23	21	2	17	17	0	27	26	1	22	22	0	16	15	1	16	6	10	29	14	15
NC_059191.1	6611072	6611073	*	10	9	1	16	13	3	15	15	0	16	16	0	20	19	1	28	23	5	14	14	0	16	15	1	13	12	1	16	15	1	17	17	0	24	23	1	18	18	0	15	15	0	27	26	1	23	21	2	16	16	0	22	20	2	33	30	3
NC_059191.1	6629629	6629630	*	25	20	5	24	23	1	18	17	1	14	14	0	17	17	0	26	25	1	20	19	1	29	28	1	17	17	0	21	19	2	16	15	1	23	22	1	27	27	0	20	19	1	34	31	3	22	21	1	16	16	0	21	20	1	34	31	3
NC_059191.1	6629742	6629743	*	20	16	4	10	10	0	12	11	1	12	12	0	17	17	0	13	12	1	19	16	3	18	18	0	16	16	0	15	14	1	10	10	0	20	20	0	10	10	0	14	14	0	30	29	1	14	14	0	13	13	0	22	22	0	27	24	3
NC_059191.1	6640698	6640699	*	19	18	1	16	13	3	22	22	0	16	16	0	13	12	1	13	13	0	13	11	2	18	17	1	13	13	0	16	14	2	14	14	0	19	19	0	15	15	0	12	11	1	13	13	0	22	20	2	10	10	0	15	14	1	27	26	1
NC_059191.1	6640724	6640725	*	19	17	2	13	12	1	22	20	2	17	16	1	15	14	1	12	11	1	15	15	0	15	14	1	15	15	0	14	10	4	12	12	0	21	21	0	16	16	0	10	9	1	16	15	1	20	20	0	14	14	0	15	14	1	26	26	0
NC_059191.1	6640737	6640738	*	18	17	1	13	11	2	23	21	2	17	15	2	14	13	1	11	10	1	14	14	0	15	13	2	16	14	2	13	12	1	11	11	0	22	21	1	18	18	0	10	9	1	18	18	0	19	18	1	13	13	0	14	13	1	25	24	1
NC_059191.1	6642951	6642952	*	20	20	0	14	13	1	19	17	2	14	14	0	14	14	0	15	15	0	16	15	1	14	14	0	21	21	0	19	19	0	15	15	0	14	14	0	19	19	0	10	9	1	21	20	1	30	29	1	18	17	1	18	18	0	23	22	1
NC_059191.1	7081927	7081928	*	12	12	0	16	15	1	11	11	0	12	12	0	10	9	1	21	21	0	10	9	1	14	13	1	10	8	2	12	11	1	12	10	2	14	14	0	14	13	1	14	14	0	22	21	1	19	16	3	14	14	0	13	13	0	15	14	1
NC_059191.1	7101223	7101224	*	19	16	3	16	12	4	15	15	0	13	13	0	11	10	1	14	14	0	23	19	4	12	11	1	16	15	1	13	13	0	14	14	0	16	16	0	16	13	3	18	18	0	27	27	0	27	24	3	25	17	8	12	11	1	20	19	1
NC_059191.1	7174544	7174545	*	20	17	3	14	14	0	11	9	2	19	11	8	14	14	0	18	16	2	14	11	3	20	17	3	16	11	5	15	11	4	11	9	2	24	21	3	16	14	2	17	12	5	21	18	3	17	11	6	23	19	4	11	9	2	21	18	3
NC_059191.1	7174608	7174609	*	22	19	3	14	12	2	12	10	2	21	16	5	14	14	0	23	20	3	19	17	2	19	17	2	17	14	3	21	19	2	13	11	2	28	24	4	18	13	5	18	15	3	22	18	4	23	20	3	24	20	4	18	17	1	26	21	5
NC_059191.1	7174623	7174624	*	20	17	3	14	11	3	12	10	2	21	17	4	14	13	1	22	17	5	21	16	5	18	16	2	17	8	9	20	18	2	16	14	2	29	26	3	17	12	5	15	10	5	21	17	4	24	21	3	26	19	7	19	16	3	25	17	8
NC_059191.1	7179542	7179543	*	15	4	11	18	3	15	17	1	16	16	0	16	13	0	13	13	0	13	15	0	15	15	1	14	17	0	17	15	0	15	25	1	24	22	3	19	17	0	17	17	0	17	22	3	19	19	0	19	20	1	19	11	0	11	21	0	21
NC_059191.1	7241299	7241300	*	14	13	1	16	15	1	15	13	2	14	14	0	15	15	0	13	11	2	13	12	1	16	16	0	10	9	1	23	19	4	16	15	1	25	21	4	15	15	0	20	19	1	22	22	0	17	15	2	32	30	2	14	13	1	33	33	0
NC_059191.1	7386430	7386431	*	14	4	10	18	7	11	20	5	15	11	4	7	16	9	7	13	3	10	17	5	12	18	10	8	15	5	10	20	7	13	19	9	10	18	7	11	18	10	8	12	3	9	21	10	11	31	10	21	16	8	8	23	9	14	17	8	9
NC_059191.1	7651584	7651585	*	19	13	6	27	8	19	30	18	12	46	12	34	13	8	5	32	15	17	15	5	10	11	4	7	11	0	11	32	11	21	15	9	6	29	8	21	26	12	14	20	13	7	26	9	17	31	15	16	36	6	30	29	10	19	37	17	20
NC_059191.1	7651620	7651621	*	21	7	14	30	2	28	25	12	13	55	4	51	12	1	11	31	7	24	21	4	17	13	1	12	15	1	14	39	11	28	20	6	14	42	9	33	26	4	22	23	5	18	25	1	24	32	7	25	45	4	41	32	6	26	47	5	42
NC_059191.1	7651756	7651757	*	27	8	19	38	4	34	22	0	22	70	1	69	16	0	16	34	0	34	29	0	29	27	0	27	30	0	30	48	1	47	21	1	20	42	0	42	18	4	14	30	0	30	24	0	24	24	0	24	51	0	51	34	0	34	69	0	69
NC_059191.1	7651770	7651771	*	24	5	19	34	4	30	19	0	19	72	0	72	18	8	10	36	5	31	29	2	27	29	0	29	29	0	29	44	1	43	21	2	19	41	0	41	19	9	10	32	4	28	27	12	15	23	6	17	49	1	48	33	1	32	66	6	60
NC_059191.1	7789170	7789171	*	20	19	1	18	17	1	17	13	4	17	7	10	15	0	15	10	5	5	16	16	0	18	18	0	17	16	1	21	20	1	14	13	1	23	21	2	21	7	14	18	18	0	20	19	1	22	9	13	18	15	3	15	15	0	31	27	4
NC_059191.1	7965601	7965602	*	26	26	0	18	17	1	14	14	0	13	13	0	15	13	2	17	16	1	14	13	1	12	11	1	14	13	1	17	16	1	11	10	1	14	14	0	10	10	0	19	18	1	12	11	1	16	16	0	19	18	1	15	15	0	20	20	0
NC_059191.1	7970146	7970147	*	15	15	0	12	12	0	12	12	0	13	12	1	13	11	2	18	18	0	14	12	2	11	10	1	14	14	0	15	15	0	14	14	0	20	20	0	15	15	0	17	17	0	15	15	0	23	22	1	18	17	1	16	16	0	24	24	0
NC_059191.1	7970154	7970155	*	15	15	0	13	13	0	12	12	0	13	12	1	13	12	1	19	18	1	14	14	0	12	11	1	16	16	0	16	16	0	14	14	0	21	21	0	16	16	0	17	17	0	19	19	0	24	24	0	17	16	1	15	15	0	27	27	0
NC_059191.1	7991030	7991031	*	16	3	13	13	4	9	15	2	13	16	2	14	13	0	13	17	7	10	16	0	16	21	8	13	15	0	15	18	1	17	19	9	10	29	0	29	21	4	17	18	1	17	23	4	19	18	0	18	21	6	15	19	0	19	33	1	32
NC_059191.1	7991132	7991133	*	21	19	2	18	15	3	13	13	0	11	11	0	18	18	0	21	21	0	23	22	1	20	20	0	12	12	0	22	21	1	15	14	1	31	29	2	25	25	0	12	12	0	33	30	3	19	16	3	18	18	0	21	20	1	24	24	0
NC_059191.1	7991154	7991155	*	20	19	1	18	18	0	12	12	0	10	9	1	20	20	0	19	18	1	24	24	0	17	16	1	11	11	0	22	21	1	15	14	1	27	25	2	25	25	0	10	10	0	32	30	2	22	22	0	15	14	1	23	22	1	21	21	0
NC_059191.1	7993116	7993117	*	21	14	7	16	0	16	23	11	12	15	10	5	27	0	27	17	15	2	16	9	7	17	17	0	10	6	4	18	18	0	22	9	13	25	8	17	22	0	22	18	0	18	22	16	6	32	9	23	13	6	7	11	4	7	24	16	8
NC_059191.1	8024873	8024874	*	16	13	3	19	16	3	17	17	0	15	11	4	12	10	2	15	14	1	14	13	1	14	13	1	14	13	1	22	22	0	21	20	1	23	21	2	22	19	3	12	12	0	25	24	1	16	11	5	29	27	2	16	13	3	19	17	2
NC_059191.1	8048199	8048200	*	12	12	0	15	15	0	12	11	1	12	12	0	11	10	1	16	16	0	15	14	1	17	16	1	16	14	2	15	15	0	14	13	1	18	18	0	16	12	4	17	15	2	21	20	1	15	13	2	17	14	3	14	14	0	21	21	0
NC_059191.1	8048232	8048233	*	13	13	0	17	16	1	11	11	0	12	12	0	15	15	0	17	17	0	16	16	0	23	21	2	15	15	0	18	18	0	17	16	1	18	18	0	20	20	0	19	19	0	24	23	1	16	15	1	16	15	1	12	12	0	21	21	0
NC_059191.1	8066078	8066079	*	22	21	1	19	18	1	14	13	1	10	9	1	15	13	2	17	13	4	25	22	3	10	9	1	16	15	1	23	22	1	18	16	2	20	16	4	13	12	1	24	22	2	31	31	0	25	24	1	20	19	1	16	16	0	34	30	4
NC_059191.1	8066115	8066116	*	23	20	3	22	22	0	14	13	1	15	14	1	18	17	1	18	18	0	26	22	4	11	9	2	19	17	2	23	22	1	23	20	3	26	24	2	21	19	2	25	23	2	31	28	3	24	22	2	21	18	3	21	15	6	38	35	3
NC_059191.1	8066164	8066165	*	24	22	2	22	22	0	16	16	0	13	11	2	21	20	1	18	18	0	26	25	1	13	12	1	21	21	0	24	23	1	26	21	5	32	30	2	26	23	3	22	21	1	33	30	3	25	20	5	22	21	1	22	19	3	41	37	4
NC_059191.1	8066185	8066186	*	25	23	2	24	22	2	18	17	1	14	13	1	18	18	0	18	15	3	26	25	1	13	13	0	21	20	1	22	20	2	26	24	2	36	34	2	27	26	1	23	21	2	32	29	3	26	20	6	25	23	2	23	22	1	42	41	1
NC_059191.1	8119898	8119899	*	16	16	0	21	19	2	13	9	4	11	11	0	13	12	1	17	16	1	10	9	1	14	5	9	10	9	1	22	22	0	14	13	1	15	15	0	11	11	0	11	11	0	14	13	1	20	17	3	15	15	0	16	9	7	18	16	2
NC_059191.1	8227815	8227816	*	10	4	6	17	4	13	18	11	7	17	0	17	13	7	6	12	5	7	13	7	6	12	0	12	18	5	13	15	0	15	12	0	12	13	5	8	15	1	14	14	8	6	17	14	3	15	5	10	12	4	8	19	0	19	18	3	15
NC_059191.1	8266187	8266188	*	19	9	10	35	15	20	13	0	13	15	1	14	17	0	17	13	0	13	18	7	11	14	0	14	12	0	12	11	7	4	14	0	14	22	0	22	19	2	17	11	1	10	25	0	25	18	9	9	22	0	22	19	0	19	18	0	18
NC_059191.1	8309682	8309683	*	23	21	2	22	21	1	15	14	1	16	15	1	15	15	0	19	19	0	12	11	1	12	11	1	14	13	1	13	13	0	13	11	2	19	17	2	15	13	2	15	14	1	22	20	2	11	11	0	15	14	1	18	18	0	19	18	1
NC_059191.1	8309710	8309711	*	19	18	1	19	18	1	14	13	1	16	15	1	15	14	1	15	15	0	10	9	1	10	9	1	12	10	2	12	12	0	11	10	1	20	19	1	11	11	0	13	13	0	18	17	1	11	11	0	15	13	2	14	14	0	15	14	1
NC_059191.1	8315079	8315080	*	19	18	1	17	17	0	11	11	0	17	17	0	20	20	0	17	16	1	13	10	3	10	8	2	13	13	0	13	12	1	13	12	1	17	17	0	19	18	1	20	19	1	19	19	0	22	12	10	11	11	0	14	12	2	20	20	0
NC_059191.1	8315145	8315146	*	18	18	0	18	16	2	14	13	1	16	16	0	30	30	0	24	23	1	18	16	2	14	14	0	10	10	0	20	18	2	16	13	3	26	22	4	17	17	0	17	16	1	21	21	0	20	20	0	20	19	1	20	20	0	29	25	4
NC_059191.1	8315151	8315152	*	19	19	0	18	17	1	13	12	1	17	17	0	30	30	0	23	22	1	19	19	0	14	14	0	10	10	0	21	21	0	16	15	1	26	25	1	18	18	0	18	18	0	22	21	1	20	20	0	20	20	0	20	20	0	29	27	2
NC_059191.1	8360437	8360438	*	12	11	1	18	18	0	11	11	0	16	15	1	12	12	0	14	7	7	15	15	0	13	13	0	12	11	1	15	14	1	14	13	1	19	19	0	18	16	2	16	16	0	21	21	0	18	18	0	15	13	2	17	17	0	18	17	1
NC_059191.1	8360450	8360451	*	10	8	2	21	20	1	11	11	0	15	15	0	13	11	2	14	8	6	18	16	2	12	12	0	11	11	0	17	17	0	15	15	0	18	18	0	17	17	0	16	16	0	22	22	0	18	18	0	13	11	2	16	16	0	21	20	1
NC_059191.1	8420193	8420194	*	15	15	0	14	14	0	13	13	0	21	20	1	15	15	0	13	13	0	12	10	2	13	13	0	13	11	2	13	13	0	12	12	0	18	18	0	14	14	0	13	12	1	18	18	0	24	24	0	16	14	2	19	19	0	19	18	1
NC_059191.1	8420322	8420323	*	18	18	0	15	14	1	13	12	1	22	20	2	11	10	1	12	9	3	17	17	0	11	10	1	16	15	1	16	16	0	21	21	0	23	23	0	22	20	2	15	14	1	22	20	2	23	22	1	15	15	0	12	12	0	19	17	2
NC_059191.1	8425740	8425741	*	21	19	2	19	17	2	13	12	1	20	19	1	17	16	1	15	14	1	22	22	0	19	17	2	12	11	1	13	13	0	24	24	0	16	14	2	22	20	2	20	18	2	24	24	0	19	19	0	27	24	3	22	19	3	15	13	2
NC_059191.1	8425813	8425814	*	25	21	4	17	13	4	14	9	5	15	13	2	23	18	5	20	18	2	12	10	2	20	15	5	14	13	1	14	13	1	26	18	8	24	19	5	23	16	7	22	19	3	25	21	4	20	17	3	27	21	6	24	19	5	16	14	2
NC_059191.1	8425866	8425867	*	23	22	1	18	18	0	14	13	1	13	13	0	27	26	1	22	22	0	15	15	0	25	25	0	12	12	0	10	10	0	20	19	1	26	25	1	18	18	0	22	22	0	24	22	2	14	13	1	26	23	3	25	24	1	26	26	0
NC_059191.1	8710559	8710560	*	12	9	3	15	14	1	19	18	1	17	15	2	14	13	1	14	14	0	13	12	1	13	12	1	14	14	0	19	18	1	10	7	3	25	22	3	21	20	1	22	18	4	23	22	1	23	20	3	14	14	0	11	11	0	25	21	4
NC_059191.1	8787415	8787416	*	19	19	0	18	10	8	15	13	2	20	20	0	10	10	0	21	20	1	17	16	1	13	11	2	20	18	2	16	14	2	14	14	0	20	19	1	13	12	1	20	19	1	23	22	1	21	21	0	23	21	2	17	16	1	21	21	0
NC_059191.1	8787420	8787421	*	17	16	1	19	13	6	16	15	1	20	18	2	10	9	1	19	18	1	17	16	1	11	10	1	18	16	2	17	15	2	13	11	2	19	18	1	13	12	1	19	16	3	23	21	2	19	17	2	23	22	1	17	17	0	20	20	0
NC_059191.1	8822819	8822820	*	20	17	3	10	10	0	22	22	0	18	8	10	10	10	0	18	8	10	16	15	1	17	14	3	15	13	2	20	12	8	14	5	9	22	18	4	21	19	2	23	23	0	14	13	1	35	31	4	19	19	0	20	7	13	26	24	2
NC_059191.1	8985078	8985079	*	18	7	11	25	24	1	12	4	8	18	18	0	18	17	1	27	23	4	10	9	1	15	15	0	10	10	0	24	20	4	19	17	2	23	21	2	14	14	0	11	10	1	24	20	4	21	20	1	26	24	2	20	18	2	22	20	2
NC_059191.1	9002749	9002750	*	16	15	1	30	25	5	17	10	7	18	15	3	21	18	3	18	17	1	13	10	3	14	10	4	13	11	2	27	25	2	12	11	1	32	15	17	12	10	2	14	11	3	30	23	7	21	8	13	16	16	0	17	16	1	25	21	4
NC_059191.1	9063348	9063349	*	18	17	1	25	21	4	26	25	1	14	13	1	16	15	1	13	13	0	10	10	0	12	12	0	10	9	1	19	18	1	14	14	0	16	14	2	14	14	0	24	23	1	29	29	0	13	13	0	24	21	3	16	15	1	28	28	0
NC_059191.1	9079115	9079116	*	19	18	1	17	16	1	15	14	1	19	19	0	15	14	1	17	16	1	26	26	0	15	15	0	14	13	1	16	16	0	23	22	1	19	19	0	13	13	0	14	13	1	27	27	0	14	14	0	34	29	5	15	14	1	21	19	2
NC_059191.1	9079146	9079147	*	17	15	2	16	7	9	16	13	3	16	15	1	11	8	3	20	15	5	26	24	2	15	13	2	14	11	3	18	7	11	19	13	6	15	13	2	12	11	1	11	9	2	28	24	4	17	14	3	29	13	16	18	10	8	19	17	2
NC_059191.1	9120703	9120704	*	17	16	1	11	11	0	17	12	5	12	8	4	18	17	1	15	13	2	16	12	4	19	16	3	15	10	5	27	22	5	13	11	2	16	16	0	12	11	1	21	19	2	18	18	0	22	16	6	11	9	2	19	15	4	29	27	2
NC_059191.1	9120723	9120724	*	17	15	2	11	9	2	20	13	7	13	4	9	19	17	2	16	13	3	18	14	4	21	16	5	14	8	6	24	17	7	16	9	7	17	14	3	13	9	4	22	18	4	20	16	4	26	17	9	11	9	2	20	15	5	30	22	8
NC_059191.1	9182539	9182540	*	11	10	1	27	23	4	18	15	3	13	12	1	18	18	0	27	19	8	16	14	2	14	10	4	20	14	6	17	17	0	25	23	2	26	24	2	24	21	3	23	18	5	31	23	8	24	21	3	19	16	3	19	17	2	30	28	2
