chr	start	end	strand	coverage1	numCs1	numTs1	coverage2	numCs2	numTs2	coverage3	numCs3	numTs3	coverage4	numCs4	numTs4	coverage5	numCs5	numTs5	coverage6	numCs6	numTs6	coverage7	numCs7	numTs7	coverage8	numCs8	numTs8	coverage9	numCs9	numTs9	coverage10	numCs10	numTs10	coverage11	numCs11	numTs11	coverage12	numCs12	numTs12	coverage13	numCs13	numTs13	coverage14	numCs14	numTs14	coverage15	numCs15	numTs15	coverage16	numCs16	numTs16	coverage17	numCs17	numTs17	coverage18	numCs18	numTs18	coverage19	numCs19	numTs19	coverage20	numCs20	numTs20	coverage21	numCs21	numTs21
NC_059189.1	2729893	2729894	*	10	7	3	14	9	5	16	13	3	13	7	6	18	16	2	19	12	7	23	13	10	19	10	9	18	10	8	18	8	10	15	11	4	22	17	5	19	15	4	24	20	4	27	20	7	19	15	4	14	13	1	20	17	3	37	23	14	19	15	4	15	11	4
NC_059189.1	2729926	2729927	*	12	12	0	13	13	0	15	15	0	13	12	1	16	15	1	20	19	1	21	20	1	20	18	2	18	18	0	18	17	1	12	11	1	18	18	0	18	17	1	23	22	1	27	25	2	19	18	1	14	13	1	17	17	0	34	34	0	16	16	0	15	15	0
NC_059189.1	2729931	2729932	*	12	11	1	12	10	2	15	15	0	11	10	1	16	16	0	20	17	3	21	20	1	20	19	1	18	15	3	19	18	1	12	12	0	18	17	1	18	17	1	23	22	1	26	25	1	20	20	0	14	14	0	18	16	2	35	33	2	16	15	1	13	13	0
NC_059189.1	2741731	2741732	*	18	18	0	12	12	0	18	18	0	20	16	4	19	17	2	15	12	3	18	18	0	16	15	1	12	11	1	21	18	3	17	17	0	17	17	0	17	16	1	15	14	1	16	16	0	15	15	0	10	8	2	14	14	0	20	20	0	19	19	0	11	10	1
NC_059189.1	2793873	2793874	*	10	9	1	10	9	1	15	15	0	14	7	7	13	13	0	10	8	2	24	19	5	16	14	2	10	6	4	18	15	3	14	13	1	12	11	1	14	13	1	12	12	0	15	13	2	14	12	2	15	14	1	16	12	4	16	16	0	12	11	1	14	13	1
NC_059189.1	2793881	2793882	*	12	10	2	10	8	2	15	13	2	14	5	9	15	14	1	10	7	3	27	16	11	16	13	3	10	4	6	16	11	5	14	9	5	13	10	3	14	12	2	12	10	2	15	12	3	14	10	4	14	13	1	18	9	9	16	15	1	12	9	3	15	12	3
NC_059189.1	2802790	2802791	*	19	19	0	11	11	0	20	20	0	12	12	0	15	15	0	12	12	0	14	14	0	14	13	1	20	20	0	23	23	0	20	20	0	21	19	2	17	15	2	25	25	0	13	13	0	26	24	2	24	23	1	13	13	0	26	25	1	13	11	2	17	15	2
NC_059189.1	2802811	2802812	*	20	19	1	15	14	1	22	22	0	16	11	5	16	16	0	14	12	2	17	16	1	19	18	1	21	20	1	27	27	0	25	25	0	23	19	4	22	22	0	30	29	1	13	13	0	30	29	1	28	27	1	16	16	0	25	25	0	15	15	0	19	19	0
NC_059189.1	2802946	2802947	*	23	23	0	28	27	1	27	26	1	13	12	1	15	14	1	22	22	0	28	27	1	27	27	0	17	16	1	30	27	3	30	30	0	21	20	1	24	23	1	24	23	1	23	21	2	26	26	0	16	15	1	17	15	2	20	19	1	18	17	1	13	11	2
NC_059189.1	2802969	2802970	*	22	20	2	26	26	0	25	23	2	11	11	0	14	14	0	26	25	1	25	24	1	26	26	0	14	13	1	28	27	1	27	26	1	22	22	0	24	23	1	20	19	1	27	27	0	24	23	1	14	11	3	16	13	3	21	21	0	16	15	1	13	12	1
NC_059189.1	2818085	2818086	*	17	17	0	20	19	1	20	18	2	13	12	1	18	18	0	24	24	0	21	20	1	18	18	0	15	14	1	26	25	1	15	13	2	24	22	2	20	19	1	32	30	2	24	23	1	21	18	3	17	17	0	23	21	2	11	11	0	18	17	1	20	19	1
NC_059189.1	2868257	2868258	*	14	14	0	17	14	3	14	14	0	18	18	0	21	21	0	14	14	0	15	13	2	15	14	1	20	20	0	20	19	1	11	11	0	18	18	0	18	17	1	10	10	0	15	14	1	19	19	0	26	25	1	15	15	0	21	20	1	16	15	1	11	10	1
NC_059189.1	2868322	2868323	*	15	13	2	16	16	0	16	14	2	22	21	1	23	23	0	14	14	0	14	13	1	18	14	4	22	20	2	19	17	2	14	14	0	22	21	1	14	13	1	11	11	0	14	12	2	23	21	2	32	30	2	14	11	3	19	16	3	17	16	1	20	16	4
NC_059189.1	2868337	2868338	*	15	15	0	18	17	1	17	16	1	21	20	1	20	20	0	17	17	0	15	14	1	20	18	2	23	21	2	19	16	3	14	14	0	23	21	2	17	16	1	12	12	0	14	12	2	25	24	1	31	30	1	13	12	1	22	21	1	18	17	1	21	10	11
NC_059189.1	2961463	2961464	*	13	4	9	13	0	13	18	7	11	14	5	9	14	7	7	17	7	10	20	9	11	14	7	7	11	10	1	18	1	17	23	21	2	12	6	6	13	0	13	14	14	0	18	17	1	16	13	3	10	10	0	13	13	0	30	29	1	21	8	13	16	7	9
NC_059189.1	2979737	2979738	*	21	19	2	11	9	2	19	16	3	13	12	1	13	13	0	19	18	1	25	24	1	15	14	1	13	11	2	25	24	1	11	11	0	17	16	1	15	15	0	15	15	0	18	15	3	14	14	0	16	16	0	17	15	2	14	13	1	23	21	2	10	8	2
NC_059189.1	2985191	2985192	*	17	16	1	19	18	1	20	18	2	19	17	2	20	20	0	17	16	1	24	24	0	11	11	0	10	9	1	26	26	0	18	17	1	22	22	0	23	23	0	12	12	0	19	17	2	22	21	1	22	17	5	15	12	3	11	10	1	26	10	16	20	19	1
NC_059189.1	3021307	3021308	*	10	5	5	16	16	0	15	15	0	22	15	7	19	13	6	19	16	3	23	21	2	12	12	0	19	14	5	18	18	0	10	10	0	10	9	1	19	18	1	19	14	5	20	14	6	12	9	3	22	20	2	23	18	5	13	12	1	15	15	0	14	12	2
NC_059189.1	3054228	3054229	*	25	3	22	21	0	21	19	0	19	14	1	13	17	0	17	24	0	24	16	0	16	22	0	22	15	0	15	30	0	30	23	0	23	23	0	23	11	0	11	23	0	23	15	0	15	23	1	22	15	2	13	26	0	26	26	1	25	17	0	17	16	0	16
NC_059189.1	3057588	3057589	*	19	18	1	14	14	0	18	18	0	17	15	2	16	14	2	21	19	2	18	18	0	18	15	3	18	18	0	25	23	2	19	19	0	20	20	0	22	21	1	18	18	0	17	17	0	16	16	0	16	16	0	15	9	6	36	35	1	12	12	0	16	15	1
NC_059189.1	3057626	3057627	*	19	18	1	18	16	2	21	20	1	16	16	0	20	18	2	23	21	2	18	18	0	16	13	3	19	18	1	22	22	0	19	19	0	28	28	0	24	23	1	21	21	0	16	16	0	17	17	0	13	13	0	19	19	0	42	42	0	16	16	0	24	22	2
NC_059189.1	3057752	3057753	*	12	11	1	23	23	0	31	30	1	18	17	1	20	19	1	17	17	0	17	15	2	11	11	0	23	21	2	24	24	0	13	12	1	30	30	0	32	31	1	32	31	1	23	23	0	23	23	0	19	19	0	24	22	2	56	56	0	19	19	0	25	24	1
NC_059189.1	3057785	3057786	*	11	11	0	26	26	0	29	28	1	15	15	0	22	22	0	21	21	0	17	16	1	13	12	1	20	20	0	26	25	1	13	13	0	28	28	0	29	29	0	26	25	1	20	19	1	25	25	0	18	17	1	23	22	1	59	59	0	16	14	2	25	25	0
NC_059189.1	3171474	3171475	*	21	19	2	14	13	1	22	21	1	18	17	1	13	12	1	13	13	0	15	14	1	13	12	1	18	18	0	18	16	2	19	19	0	17	17	0	18	15	3	28	25	3	14	13	1	13	13	0	12	12	0	23	21	2	16	16	0	16	16	0	17	13	4
NC_059189.1	3171537	3171538	*	17	15	2	25	24	1	25	24	1	18	17	1	15	14	1	21	19	2	18	17	1	20	17	3	20	20	0	16	15	1	21	21	0	20	17	3	22	8	14	25	25	0	23	23	0	23	22	1	20	20	0	29	27	2	16	15	1	17	16	1	17	16	1
NC_059189.1	3171563	3171564	*	18	17	1	24	22	2	25	24	1	19	18	1	16	16	0	20	18	2	20	19	1	22	19	3	18	18	0	15	14	1	21	18	3	21	21	0	20	9	11	24	23	1	22	20	2	28	28	0	19	18	1	26	24	2	18	17	1	15	15	0	19	18	1
NC_059189.1	3171586	3171587	*	19	15	4	25	20	5	22	21	1	18	15	3	15	14	1	19	16	3	20	18	2	22	19	3	15	14	1	16	14	2	22	21	1	19	19	0	18	10	8	22	20	2	21	19	2	29	24	5	19	19	0	25	19	6	18	17	1	14	13	1	18	18	0
NC_059189.1	3171622	3171623	*	19	18	1	23	20	3	19	19	0	16	14	2	14	12	2	18	15	3	20	18	2	23	19	4	14	12	2	22	8	14	19	8	11	16	14	2	16	8	8	22	20	2	25	23	2	32	29	3	22	20	2	22	21	1	18	17	1	16	15	1	19	15	4
NC_059189.1	3171666	3171667	*	16	15	1	24	23	1	16	16	0	16	16	0	12	12	0	22	21	1	20	20	0	23	22	1	14	7	7	23	22	1	18	8	10	19	19	0	15	8	7	15	7	8	25	22	3	26	25	1	25	25	0	22	21	1	19	19	0	16	15	1	14	14	0
NC_059189.1	3171685	3171686	*	14	14	0	23	20	3	17	15	2	16	15	1	10	10	0	22	20	2	22	22	0	21	20	1	16	13	3	24	23	1	16	6	10	20	19	1	15	9	6	15	5	10	25	24	1	23	22	1	24	24	0	22	21	1	23	22	1	16	13	3	15	15	0
NC_059189.1	3198662	3198663	*	10	10	0	10	3	7	20	18	2	17	17	0	17	15	2	18	17	1	16	16	0	24	24	0	17	14	3	21	20	1	10	9	1	12	5	7	18	18	0	11	6	5	17	10	7	18	17	1	21	16	5	15	8	7	14	12	2	15	13	2	18	17	1
NC_059189.1	3198777	3198778	*	19	17	2	21	17	4	24	23	1	19	15	4	20	20	0	19	19	0	12	12	0	18	18	0	18	18	0	29	28	1	13	13	0	13	12	1	14	13	1	19	18	1	19	18	1	20	19	1	14	12	2	21	20	1	16	16	0	22	22	0	15	14	1
NC_059189.1	3271087	3271088	*	15	12	3	14	12	2	12	10	2	23	21	2	11	11	0	29	27	2	34	31	3	19	19	0	13	13	0	19	19	0	18	17	1	19	18	1	21	21	0	18	18	0	28	25	3	13	12	1	14	14	0	13	10	3	13	12	1	21	20	1	15	14	1
NC_059189.1	3588963	3588964	*	16	16	0	24	23	1	22	22	0	18	18	0	19	18	1	16	15	1	28	26	2	19	18	1	15	12	3	34	32	2	16	16	0	17	17	0	16	12	4	12	12	0	18	16	2	22	21	1	14	10	4	13	13	0	19	19	0	16	14	2	13	11	2
NC_059189.1	3589017	3589018	*	15	15	0	18	16	2	20	18	2	14	13	1	22	21	1	20	18	2	28	26	2	13	12	1	13	13	0	36	35	1	17	14	3	21	20	1	16	15	1	14	12	2	21	21	0	21	20	1	14	14	0	14	14	0	17	15	2	16	15	1	14	13	1
NC_059189.1	3605514	3605515	*	17	16	1	18	17	1	19	17	2	13	12	1	16	14	2	14	13	1	11	11	0	18	18	0	14	13	1	25	21	4	17	17	0	20	20	0	13	11	2	11	11	0	23	23	0	18	16	2	13	11	2	13	12	1	17	15	2	22	22	0	14	13	1
NC_059189.1	3605518	3605519	*	17	15	2	17	17	0	19	17	2	13	13	0	16	12	4	12	11	1	11	10	1	16	14	2	14	13	1	26	24	2	17	17	0	20	19	1	13	12	1	11	10	1	23	21	2	18	16	2	10	9	1	13	13	0	16	13	3	22	22	0	14	13	1
NC_059189.1	3694740	3694741	*	23	11	12	10	2	8	22	12	10	19	8	11	17	10	7	22	20	2	15	14	1	21	20	1	17	0	17	23	21	2	16	0	16	19	11	8	20	0	20	20	10	10	19	9	10	27	25	2	19	19	0	16	0	16	16	8	8	11	7	4	12	11	1
NC_059189.1	3694757	3694758	*	23	13	10	11	4	7	21	11	10	20	6	14	16	10	6	26	18	8	15	14	1	19	19	0	18	0	18	25	24	1	16	0	16	21	11	10	22	1	21	21	9	12	20	12	8	27	26	1	19	19	0	15	1	14	15	8	7	12	8	4	14	14	0
NC_059189.1	3694794	3694795	*	28	12	16	12	0	12	20	9	11	19	8	11	18	0	18	27	14	13	15	4	11	21	15	6	26	0	26	24	10	14	15	0	15	21	5	16	27	0	27	20	6	14	23	7	16	26	9	17	20	16	4	18	0	18	15	7	8	13	7	6	19	9	10
NC_059189.1	3794054	3794055	*	13	6	7	28	14	14	17	17	0	17	16	1	20	20	0	17	10	7	18	8	10	14	12	2	15	15	0	28	27	1	28	14	14	19	19	0	18	12	6	33	33	0	16	16	0	19	18	1	12	12	0	14	4	10	21	8	13	22	16	6	16	13	3
NC_059189.1	3794075	3794076	*	11	11	0	25	24	1	18	18	0	15	14	1	18	17	1	16	15	1	17	14	3	16	15	1	15	15	0	26	26	0	23	21	2	15	15	0	16	15	1	29	28	1	14	13	1	21	19	2	12	10	2	12	12	0	17	17	0	20	17	3	15	14	1
NC_059189.1	3804958	3804959	*	20	18	2	20	15	5	24	19	5	16	14	2	18	14	4	20	14	6	20	15	5	21	15	6	20	16	4	29	21	8	15	8	7	25	20	5	21	16	5	20	7	13	21	12	9	29	9	20	23	20	3	15	6	9	12	10	2	18	4	14	16	14	2
NC_059189.1	3953767	3953768	*	16	6	10	20	2	18	31	0	31	23	8	15	19	0	19	18	2	16	16	6	10	26	0	26	22	6	16	34	0	34	27	14	13	24	9	15	25	7	18	33	1	32	24	0	24	28	0	28	23	0	23	31	7	24	38	0	38	20	0	20	13	8	5
NC_059189.1	4011697	4011698	*	24	22	2	17	17	0	19	13	6	21	20	1	18	16	2	33	32	1	22	22	0	13	10	3	17	16	1	23	23	0	18	17	1	22	20	2	23	23	0	27	26	1	19	18	1	30	29	1	17	0	17	22	21	1	18	18	0	21	19	2	18	17	1
NC_059189.1	4011765	4011766	*	19	18	1	25	25	0	20	19	1	20	19	1	25	23	2	32	31	1	26	26	0	10	10	0	13	13	0	25	22	3	19	18	1	17	16	1	24	24	0	28	28	0	25	23	2	27	27	0	17	17	0	27	25	2	25	21	4	21	20	1	18	18	0
NC_059189.1	4011822	4011823	*	20	20	0	31	30	1	18	18	0	22	21	1	25	24	1	33	32	1	26	26	0	12	12	0	14	13	1	33	31	2	21	21	0	20	20	0	27	27	0	26	26	0	23	23	0	29	27	2	18	17	1	30	29	1	34	32	2	21	21	0	17	17	0
NC_059189.1	4020277	4020278	*	15	15	0	10	10	0	23	20	3	15	14	1	13	13	0	14	14	0	19	17	2	17	16	1	15	15	0	19	18	1	12	9	3	17	16	1	11	9	2	25	24	1	17	17	0	13	12	1	25	25	0	18	17	1	15	13	2	12	12	0	12	11	1
NC_059189.1	4020298	4020299	*	16	16	0	10	10	0	19	19	0	13	13	0	16	16	0	14	14	0	23	22	1	18	18	0	15	15	0	21	20	1	11	9	2	15	15	0	11	10	1	27	26	1	16	16	0	12	12	0	25	25	0	21	20	1	16	15	1	12	12	0	12	11	1
NC_059189.1	4071746	4071747	*	20	19	1	16	13	3	23	19	4	12	12	0	21	20	1	24	21	3	20	15	5	15	13	2	18	16	2	22	18	4	19	18	1	26	23	3	24	18	6	21	17	4	20	16	4	16	14	2	22	15	7	22	17	5	14	12	2	22	19	3	13	7	6
NC_059189.1	4098964	4098965	*	20	18	2	10	8	2	19	15	4	11	9	2	19	16	3	29	25	4	20	17	3	16	16	0	14	11	3	17	14	3	15	13	2	11	6	5	13	11	2	16	12	4	11	5	6	15	5	10	19	9	10	20	17	3	30	27	3	22	18	4	10	7	3
NC_059189.1	4107800	4107801	*	14	13	1	24	23	1	19	19	0	29	28	1	15	15	0	22	21	1	28	28	0	28	25	3	17	16	1	26	23	3	22	21	1	17	14	3	24	21	3	27	27	0	18	16	2	30	27	3	18	17	1	25	22	3	29	27	2	25	23	2	23	22	1
NC_059189.1	4107868	4107869	*	23	18	5	41	41	0	24	16	8	24	21	3	16	15	1	23	20	3	26	25	1	28	27	1	21	12	9	29	26	3	25	24	1	18	16	2	25	23	2	25	24	1	29	27	2	32	32	0	18	15	3	27	26	1	30	29	1	27	25	2	28	24	4
NC_059189.1	4107880	4107881	*	23	19	4	40	40	0	24	16	8	23	20	3	17	17	0	22	21	1	25	25	0	28	27	1	22	13	9	29	26	3	26	25	1	18	15	3	23	22	1	23	19	4	28	24	4	29	29	0	17	15	2	25	24	1	28	27	1	28	28	0	27	27	0
NC_059189.1	4107909	4107910	*	23	14	9	37	31	6	25	15	10	18	16	2	19	15	4	20	16	4	22	18	4	28	28	0	19	10	9	27	8	19	25	22	3	19	15	4	24	20	4	22	13	9	27	18	9	28	27	1	15	9	6	23	18	5	24	22	2	31	29	2	25	22	3
NC_059189.1	4143664	4143665	*	27	26	1	14	14	0	25	22	3	18	18	0	27	26	1	21	21	0	16	14	2	14	14	0	23	22	1	22	22	0	28	28	0	17	16	1	30	28	2	23	22	1	31	29	2	25	24	1	23	23	0	24	23	1	14	14	0	21	21	0	22	21	1
NC_059189.1	4300277	4300278	*	17	9	8	23	0	23	23	0	23	15	0	15	17	1	16	19	0	19	15	0	15	19	0	19	20	5	15	18	0	18	17	0	17	12	0	12	12	0	12	19	6	13	13	0	13	25	0	25	13	0	13	24	0	24	21	1	20	17	1	16	24	0	24
NC_059189.1	4300304	4300305	*	17	10	7	22	0	22	22	0	22	16	1	15	16	1	15	19	0	19	16	0	16	18	1	17	18	3	15	19	0	19	16	0	16	12	0	12	13	0	13	20	6	14	14	0	14	25	1	24	13	0	13	23	0	23	21	0	21	17	0	17	24	0	24
NC_059189.1	4300335	4300336	*	17	9	8	21	0	21	21	0	21	16	0	16	17	2	15	17	0	17	13	0	13	14	0	14	15	3	12	21	0	21	15	0	15	11	0	11	13	0	13	20	6	14	14	0	14	23	0	23	15	9	6	21	0	21	25	1	24	19	0	19	20	0	20
NC_059189.1	4433652	4433653	*	16	16	0	12	11	1	23	23	0	17	17	0	17	16	1	20	20	0	23	23	0	22	19	3	15	15	0	19	16	3	18	18	0	11	11	0	17	16	1	33	33	0	25	24	1	16	15	1	18	16	2	19	19	0	33	31	2	14	14	0	14	13	1
NC_059189.1	4433753	4433754	*	13	13	0	10	10	0	23	20	3	12	12	0	11	11	0	23	22	1	19	17	2	21	20	1	11	11	0	21	20	1	21	19	2	15	14	1	11	11	0	28	28	0	19	17	2	17	16	1	16	15	1	19	17	2	28	27	1	22	22	0	12	12	0
NC_059189.1	4459971	4459972	*	11	10	1	14	14	0	11	9	2	17	16	1	13	13	0	24	22	2	25	23	2	15	14	1	14	14	0	17	16	1	13	12	1	14	9	5	22	20	2	21	21	0	23	18	5	24	24	0	24	23	1	17	15	2	15	15	0	21	20	1	18	16	2
NC_059189.1	4460043	4460044	*	12	11	1	15	15	0	16	16	0	20	19	1	17	17	0	24	23	1	24	21	3	19	19	0	13	13	0	29	28	1	18	16	2	12	12	0	22	22	0	18	18	0	24	22	2	27	27	0	30	30	0	16	16	0	15	14	1	22	18	4	15	14	1
NC_059189.1	4488675	4488676	*	24	21	3	25	14	11	27	9	18	18	15	3	22	21	1	33	27	6	25	19	6	25	25	0	17	5	12	31	21	10	24	21	3	27	22	5	22	17	5	30	18	12	24	17	7	29	23	6	35	30	5	15	15	0	12	11	1	24	18	6	24	19	5
NC_059189.1	4488802	4488803	*	40	36	4	35	33	2	47	36	11	35	33	2	39	38	1	50	49	1	47	37	10	46	45	1	39	29	10	61	47	14	34	27	7	47	43	4	50	41	9	44	41	3	42	32	10	52	49	3	46	45	1	26	20	6	16	14	2	55	48	7	47	46	1
NC_059189.1	4488881	4488882	*	32	31	1	22	20	2	42	37	5	26	23	3	36	35	1	51	49	2	59	58	1	38	36	2	27	27	0	56	55	1	30	24	6	30	29	1	47	45	2	28	27	1	35	35	0	34	32	2	30	30	0	22	22	0	29	28	1	45	42	3	33	31	2
NC_059189.1	4498394	4498395	*	17	17	0	16	15	1	16	15	1	24	23	1	22	22	0	21	20	1	23	23	0	26	26	0	11	10	1	19	19	0	12	10	2	15	15	0	24	24	0	18	17	1	16	15	1	12	12	0	23	23	0	23	23	0	45	44	1	17	15	2	10	9	1
NC_059189.1	4504044	4504045	*	13	11	2	16	13	3	19	18	1	14	13	1	14	12	2	24	20	4	25	22	3	11	9	2	13	12	1	23	22	1	18	18	0	20	18	2	14	12	2	11	10	1	25	24	1	19	17	2	16	16	0	15	13	2	15	13	2	25	23	2	22	21	1
NC_059189.1	4504109	4504110	*	15	7	8	18	3	15	23	12	11	16	6	10	16	4	12	29	12	17	26	14	12	13	6	7	13	0	13	22	15	7	18	9	9	14	7	7	15	9	6	12	6	6	22	10	12	22	14	8	17	13	4	14	10	4	12	10	2	25	7	18	17	4	13
NC_059189.1	5010564	5010565	*	22	22	0	18	17	1	24	22	2	19	18	1	17	17	0	22	21	1	25	24	1	25	25	0	17	16	1	32	31	1	26	25	1	16	16	0	33	32	1	21	21	0	20	20	0	34	31	3	24	24	0	25	24	1	11	11	0	34	34	0	24	24	0
NC_059189.1	5012480	5012481	*	12	11	1	12	12	0	17	16	1	14	13	1	14	13	1	12	10	2	24	23	1	18	17	1	13	12	1	14	14	0	20	20	0	19	17	2	23	23	0	17	15	2	28	26	2	27	26	1	22	22	0	22	21	1	29	29	0	16	16	0	17	16	1
NC_059189.1	5026302	5026303	*	10	9	1	14	14	0	23	22	1	18	17	1	12	12	0	17	17	0	18	9	9	16	16	0	11	10	1	16	15	1	10	9	1	11	6	5	10	9	1	14	13	1	17	16	1	11	10	1	14	12	2	15	11	4	24	23	1	12	11	1	11	9	2
NC_059189.1	5058629	5058630	*	19	17	2	21	18	3	27	26	1	27	26	1	19	17	2	29	28	1	19	17	2	21	19	2	23	22	1	35	32	3	17	14	3	21	20	1	23	23	0	21	18	3	25	21	4	31	30	1	17	17	0	24	21	3	37	36	1	13	11	2	15	15	0
NC_059189.1	5058651	5058652	*	19	19	0	23	20	3	26	26	0	27	24	3	18	17	1	29	29	0	17	16	1	23	23	0	22	21	1	36	34	2	17	16	1	20	20	0	24	23	1	23	21	2	26	23	3	31	31	0	17	17	0	27	27	0	42	42	0	14	14	0	16	16	0
NC_059189.1	5058674	5058675	*	20	19	1	20	19	1	26	26	0	26	23	3	18	17	1	29	27	2	20	19	1	20	19	1	23	23	0	35	34	1	15	14	1	20	20	0	23	22	1	24	24	0	24	24	0	30	30	0	20	19	1	25	24	1	42	41	1	15	15	0	16	15	1
NC_059189.1	5206333	5206334	*	17	10	7	12	0	12	20	0	20	16	1	15	14	0	14	21	0	21	27	0	27	17	0	17	17	0	17	24	0	24	14	0	14	21	0	21	13	0	13	14	0	14	23	0	23	20	0	20	12	0	12	22	0	22	18	0	18	18	0	18	18	0	18
NC_059189.1	5720742	5720743	*	22	14	8	19	0	19	18	0	18	13	0	13	18	0	18	20	0	20	17	0	17	25	0	25	17	0	17	23	0	23	13	0	13	16	0	16	15	11	4	22	0	22	16	0	16	18	0	18	14	14	0	29	12	17	24	12	12	13	0	13	19	0	19
NC_059189.1	5855455	5855456	*	13	13	0	12	12	0	33	32	1	12	9	3	17	17	0	17	17	0	13	13	0	16	14	2	17	17	0	26	23	3	10	10	0	22	22	0	18	18	0	13	13	0	11	10	1	16	16	0	17	17	0	14	14	0	28	28	0	16	16	0	19	19	0
NC_059189.1	6381218	6381219	*	14	14	0	16	13	3	11	11	0	15	15	0	14	13	1	22	21	1	11	11	0	16	13	3	19	16	3	16	16	0	12	12	0	20	19	1	22	21	1	17	16	1	11	11	0	12	12	0	16	16	0	18	17	1	26	25	1	14	14	0	11	10	1
NC_059189.1	6381476	6381477	*	13	13	0	12	8	4	26	25	1	14	14	0	14	14	0	18	17	1	13	12	1	20	18	2	13	13	0	18	17	1	15	13	2	16	16	0	17	17	0	19	19	0	20	20	0	22	20	2	24	24	0	13	11	2	23	23	0	22	19	3	11	11	0
NC_059189.1	6381521	6381522	*	18	18	0	13	12	1	27	25	2	15	15	0	14	12	2	19	18	1	10	8	2	17	15	2	14	12	2	19	12	7	11	11	0	17	16	1	18	16	2	17	17	0	20	17	3	20	18	2	24	22	2	13	13	0	21	19	2	22	20	2	14	13	1
NC_059189.1	6538255	6538256	*	27	26	1	27	25	2	36	32	4	28	24	4	25	24	1	42	39	3	28	25	3	32	31	1	26	24	2	32	32	0	32	31	1	29	28	1	25	23	2	31	28	3	29	24	5	34	33	1	27	26	1	27	27	0	14	14	0	27	24	3	22	22	0
NC_059189.1	6538274	6538275	*	25	25	0	26	25	1	33	31	2	24	23	1	23	23	0	35	35	0	25	23	2	25	25	0	22	22	0	28	28	0	19	19	0	29	29	0	23	22	1	26	24	2	25	24	1	30	29	1	22	22	0	26	26	0	17	16	1	23	21	2	25	25	0
NC_059189.1	6538289	6538290	*	22	21	1	24	23	1	33	31	2	22	20	2	24	24	0	33	32	1	25	23	2	24	24	0	21	20	1	29	28	1	18	18	0	24	23	1	21	21	0	24	21	3	25	25	0	28	25	3	22	20	2	25	24	1	22	21	1	25	25	0	24	23	1
NC_059189.1	6538352	6538353	*	17	16	1	15	13	2	27	25	2	11	9	2	21	19	2	28	27	1	22	20	2	23	18	5	22	18	4	22	21	1	18	15	3	23	23	0	16	15	1	19	18	1	20	19	1	22	19	3	17	16	1	23	21	2	35	32	3	18	16	2	22	19	3
NC_059189.1	6756783	6756784	*	19	18	1	10	8	2	15	15	0	24	23	1	11	10	1	18	15	3	17	17	0	19	18	1	12	11	1	15	14	1	11	11	0	12	11	1	17	17	0	15	14	1	15	14	1	13	13	0	13	13	0	11	10	1	14	14	0	14	13	1	18	17	1
NC_059189.1	6765138	6765139	*	14	6	8	15	2	13	18	12	6	13	12	1	13	6	7	17	0	17	19	4	15	10	3	7	16	8	8	23	17	6	16	6	10	11	5	6	21	6	15	18	1	17	15	3	12	16	2	14	24	12	12	11	3	8	14	10	4	19	3	16	11	10	1
NC_059189.1	6785100	6785101	*	16	16	0	26	25	1	25	23	2	23	22	1	16	16	0	31	30	1	17	16	1	24	22	2	20	16	4	20	20	0	23	20	3	23	22	1	27	26	1	31	28	3	25	24	1	15	13	2	21	19	2	23	19	4	27	27	0	22	20	2	19	18	1
NC_059189.1	6785232	6785233	*	17	17	0	22	22	0	27	27	0	25	24	1	14	12	2	33	30	3	12	12	0	27	14	13	24	24	0	17	17	0	26	26	0	25	25	0	21	21	0	22	18	4	23	21	2	15	15	0	23	21	2	23	23	0	33	30	3	20	19	1	21	21	0
NC_059189.1	7506157	7506158	*	15	3	12	10	2	8	24	6	18	12	1	11	24	1	23	23	0	23	22	0	22	12	0	12	15	0	15	17	0	17	16	0	16	14	4	10	10	0	10	15	0	15	15	0	15	34	8	26	21	0	21	16	0	16	29	0	29	11	0	11	24	8	16
NC_059189.1	7510743	7510744	*	39	8	31	65	0	65	38	1	37	36	0	36	42	1	41	39	0	39	25	0	25	33	1	32	33	1	32	45	0	45	32	0	32	38	0	38	26	0	26	39	0	39	47	0	47	50	0	50	36	0	36	51	1	50	33	0	33	44	0	44	41	0	41
NC_059189.1	7539914	7539915	*	23	3	20	20	4	16	22	0	22	22	0	22	23	0	23	33	0	33	30	0	30	18	0	18	17	0	17	39	0	39	22	0	22	27	0	27	20	0	20	33	0	33	26	0	26	16	0	16	23	0	23	26	0	26	49	0	49	21	2	19	13	0	13
NC_059189.1	7833445	7833446	*	26	23	3	25	21	4	24	23	1	17	17	0	24	21	3	22	18	4	21	19	2	23	21	2	12	11	1	32	29	3	17	16	1	30	28	2	27	26	1	29	28	1	33	31	2	31	30	1	23	20	3	24	22	2	10	10	0	25	22	3	25	23	2
NC_059189.1	7833543	7833544	*	24	24	0	20	18	2	19	19	0	14	14	0	21	19	2	23	20	3	22	21	1	19	18	1	19	17	2	30	28	2	15	15	0	26	26	0	24	22	2	28	28	0	26	24	2	19	19	0	17	17	0	19	18	1	11	9	2	17	15	2	22	22	0
